Destination Name,Review Head,Review Body,Rating,Date
Red Terror Martyrs Memorial Museum,Derg regime in pictures,"Red Terror Martyrs' Memorial Museum is a memorial to the victims of the Red Terror under the Derg regime. The museum has displays of torture instruments, skulls and bones, coffins, bloody clothes, and photographs of victims.",3,February 2017
Red Terror Martyrs Memorial Museum,Not much. ,This is a very small museum with not many objects in exhibition. Mostly names and pictures of the victims. Though very sad and after all its free entry.,3,February 2017
Red Terror Martyrs Memorial Museum,Would be a great help if they have more English description,"I understand that this museum is a memorial for Ethiopians who died tragically during the Dirge regime, and it must have a special place in Ethiopians' hearts.
I regret to say that, because most of the collections in this museum only have Amharic description, I...",3,December 2016
Red Terror Martyrs Memorial Museum,Horrific narrations of the Dirge regime,"The Mengistu regime must have been the worst, killing innocent students and perceived opponents. It is a moving testimony on why people should never allow tyrants and mad men to rule. Wanton detention, stealing from state coffers and enriching those closest to the regime. Though...",5,February 2017
Red Terror Martyrs Memorial Museum,Ron Wooten,Very good. A bit small so doesn't take long but entrance is free. They treat you well and and exhibit is a bit heartbreaking.,4,February 2017
Red Terror Martyrs Memorial Museum,Will never forget the experience,"The museum is a memorial for all those who died during the red terror in Ethiopia, the dark history. It was definitely interesting and worth seeing. And eventhough I'm Ethiopian myself, I learned a lot information about the important time in history, the information I...",5,March 2016
Red Terror Martyrs Memorial Museum,"Simple but memorable, Never again!",I visited the museum on a Saturday afternoon (it's opened Monday to Sunday 8:30 am to 6:30 pm except for public holidays). Entrance is free but you are required to make a donation at the end of whatever sum you wish. The photos and pictures...,3,February 2017
Red Terror Martyrs Memorial Museum,Clarifying museum,"We had a very personal interpretive tour with a well-informed guide who took us through the museum.  It provided us with a glimpse of a grim and terrible period in history.

Some would say that it provides on side of an historical moment.  I am...",5,January 2017
Red Terror Martyrs Memorial Museum,Worth seeing,"A small museum, but tells a really important time of Ethiopia. Good information and testimonies of a red era. Totally recommend it.",5,February 2017
Red Terror Martyrs Memorial Museum,A must visit!,It is a very good description of a very dark period in Ethiopia's recent history. The signs are both in Amharic and English. Very strong experience!,5,February 2017
Red Terror Martyrs Memorial Museum,Poor signs but still impressive ,Probably best do some reading beforehand since the signs don't really connect the dots for you. But the items in the museum are all too real and convey an acute sense of tragedy.,4,August 2016
Red Terror Martyrs Memorial Museum,Very moving,Sam; but vivid museum - very moving. Helps to have the guide explain as the narrative is not always clear.,4,August 2016
Red Terror Martyrs Memorial Museum,Minimal museum,The descriptions for this museum were a bit lacking unless you have a good guide. It is also quite small. There is a separate room with dozens of skulls in it of the Derg's victims that is quite shocking. Worth a visit if you have...,3,August 2016
Red Terror Martyrs Memorial Museum,Ms.,"Wow, goose bumps was all i cam say.
It is very graphical and moving and sad.
All must visit this museum and learn one part the history of Ethiopia. 
Just wow!!!",5,August 2016
Red Terror Martyrs Memorial Museum,Powerfully Moving,"We didn't really know what to expect before visiting this museum but it was amazing and very moving to find out more about this period of history, which we previously knew very little about. We went round with a museum guide/volunteer and at first were...",4,April 2016
Red Terror Martyrs Memorial Museum,The Cradle of Ethiopia,The place tells the Ethiopian history in the best narration possible. It sad that over half a million people had to lose their lives when the then incumbent regime that took over after the coupe was in place. I learnt that many of the perpetrators...,5,August 2016
Red Terror Martyrs Memorial Museum,A somber place,This is not your average museum. It will only take about an hour to work through in entirety but the material is heavy going and a very up front look at the terrible genocide that occurred in Ethiopia. Really confronting but all the same I...,3,July 2016
Red Terror Martyrs Memorial Museum,Necessary truth,The sober building tells a haunting part of Ethiopian history that is not very known in the west. The communist regime that took place after the coup against emperor Haile Selassie killed half a million people in the country.,4,July 2016
Red Terror Martyrs Memorial Museum,A glimpse into the military ruled era,"The exhibits were good but they could have done a much better presentation.
Sequencing the events with timelines would have helped visitors who didn't know the country's history (like me) to understand better. 
Inspite of having good artifacts they didn't do justice to the museum....",3,August 2016
Red Terror Martyrs Memorial Museum,"If you want to know Ethiopia, you must come to this museum.","Not easy to take (terror rarely is), but a well done exhibition on one of the most difficult periods of time in Ethiopia's history.  Terror is terror, and seeing the facing of those who died trying to stand up against a despotic regime will give...",5,July 2016
National Museum of Ethiopia,It was firest time to see Lucy,It was my first visit to Addis Ababa & I passed god time in Holy trinity Cathedral and national museum,4,February 2017
National Museum of Ethiopia,good background for tour of Ethiopia,"While this museum is rather small and dusty, it has several interesting exhibits for anyone making a tour of Ethiopia. We visited both before a 2 week trip of northern Ethiopia and after and found it informative both times. The lower floor exhibit on human...",4,January 2017
National Museum of Ethiopia,Lucy,"I read about the discovery of Lucy many years ago.
I saw the fossil and many other things. It must however be upgraded to meet the expectations of visitors.",5,April 2016
National Museum of Ethiopia,The Paleo-anthropological section is more attracting Tourists,"The national museum of Ethiopia is now re arranged in a professional way! At the basement of the building where the museum's first section is starting its exhibition, the Paleo-anthropological section is so much fantastic. The whole world finally become Africa, especially to Ethiopia where...",5,March 2017
National Museum of Ethiopia,Ok museum ,"I expected a bit more of this museum. I would have loved it if they showed grafics or something from the time Lucy lived. They could have build up dolls to show how they think Lucy looked like. Otherwise, good info about development even though...",3,March 2017
National Museum of Ethiopia,Wonderful to see Lucy!,"a quaint museum, a bit weak on organization and layout, with dark and ununiform exhibits, but the content of what was there is magical, especially the paleo skeletons and obsidian flints. absolutely magical.",5,February 2017
National Museum of Ethiopia,It's All About The Bones,I came for one reason only and that was to see their archeological exhibit. The information provided gave an interesting timeline and history and really put together a picture of our evolution. It's not often that I get to see that type of exhibit so...,3,March 2017
National Museum of Ethiopia,"Great exhibit on Lucy, human evolution and animal evolution!","Great exhibit on animal and human evolution with really cool pictures, great explanations, and cool bones! Also includes a random assortment of Ethiopian artifacts such as dresses and capes from old Kings and old thrones. Various artwork and statues.",4,March 2017
National Museum of Ethiopia,interesting museum,"Only 10 birrs to get in, from memory and did visit it twice and has a good display and sees Ethiopia development throughout the ages - visited on my own and then part of a group

As with all places it is best to have...",5,February 2017
National Museum of Ethiopia,City Tour Addis,"A trip over the Ethiopian history. From our ancesters with Lucy to modern times yo will have a glimpse of Ethiopia, history, geography and politics. Not to miss!",4,February 2017
Omo National Park and River,Turmi with the Hamar,"My guide was Kala Ayke. You'll find him in the village of Turmi. He was one of my best guides, warm and welcoming and took me to his Aunt whom I cooked with. The whole experience was very authentic and special. Later in that day...",5,January 2019
Omo National Park and River,incredible off the beaten track experience we had great guide who made sure our  experience was unforgettable,contact  our local guide Yonas on whats app +251913384298 We have just completed a 5 day individual visit to the Omo Valley with Yonas Ethiopia Tours in which we visited 6 different tribes and 2 markets. We priced four different tour groups and considered Yonas...,5,June 2019
Omo National Park and River,Omo Family Vacation,My husband and I recently visited Omo valley with our 3 small children and wanted to share. We were naturally concerned about our kids’ safety during this adventure but I’m happy to say our concerns were unfounded. I would highly recommend a trip to Omo...,5,July 2019
Omo National Park and River,South Omo Valley guide Guya Dinote,I have been travelling in Ethiopia frequently over the past few years and a trip to the South Omo Valley is always a highlight. I can highly recommend a young local guide called Guya Dinote who has an extensive amount of knowledge of the area...,5,February 2019
Omo National Park and River,Mursi people,"Bit of a rip off and definitely take a guide with you to negotiate all the different prices, but this is the reason you are here...",4,July 2019
Omo National Park and River,Great local experience with Degu Ashenafi through Omo Valley,I was in Omo valley in January 2019. We did a 5-day motorbike trip with Degu and it was very interesting although a bit exhausting (the roads are sometimes very bumpy). Anyway I liked the tour very much. Degu speaks many local languages and can...,5,January 2019
Omo National Park and River,Amazing with the Right Guide!,"The Lower Omo is incredibly beautiful and the the sheer variety of the cultures there is incredible! I am a solo traveller and love to do things independently, so I was planning to just spend some time exploring the area on public transit.  I was...",5,May 2019
Omo National Park and River,Four Day Surface Excursion,I took my 10 y.o. to Addis and we were just going to do the capital tour; however we decided to do the Omo Valley tour with a guide. He was bet accommodating to the short amount of time we had and we visited four...,5,June 2019
Omo National Park and River,Great experience at Key Afer with Rizzla Frew Endris,"Frew was a great, professional and friendly guide that show me around key afer market with 3 different tribes there. He explained clearly, helping taking pictures to avoid problems with the locals and trying different and nice food and also local drinks. 

You can find...",5,June 2019
Omo National Park and River,6 Times to Omo Valley Completed With My Independant Guide,"I've just returned from my 6th foray into the tribal areas of Omo valley, covering an extended personal project and using the same guide every time.

I organised and went with Fitretu - you'll find him on facebook, Fitretu Omo Valley Adventures - from the...",5,June 2019
Medhane Alem Cathedral,Beautiful building,Awe inspiring building with great photo opportunities.  Pity I could not see it inside.  Even though the building was closed there was still an opportunity to see visitors worshiping outside the building.  Make the effort to see the building from all angles.,4,October 2019
Medhane Alem Cathedral,Amazing architectural site both on significance and cultural.,"The cathedral is amazingly breath taking, especially for people into site and sounds. The serenity and piety that surrounds the place is both visible and intrinsic that you cant help but be refreshed, especially if spirituality is your thing.",5,June 2019
Medhane Alem Cathedral,Different Christianity,"we were asked to take of shoes when we wanted to go in because the floor was coated with carpet, so it was weird since usually we do not see carpets in the churches and the way of their worship i think is mixed with...",4,March 2019
Medhane Alem Cathedral,Beautiful church in the heart of addis,This wonderful church is located right in the heart of Addis. Close to the airport and major attractions it is easy to get to and stands out in the crowd.,5,February 2019
Medhane Alem Cathedral,Be aware to be sensitive of the parishioners.,"It is a wonderful experience to go inside this cathedral but make sure you are properly clothe with some white veil to cover your head.  The people going to this church are very serious and as soon as you go inside the church , men...",5,January 2019
Medhane Alem Cathedral,Big building,The architecture of the cathedral isn't extraordinary but at the same quite unique in its own way. Cathedral has a huge compound. If you visit with a local you may have to kiss the ground so you don't look weird.,4,November 2018
Medhane Alem Cathedral,The second largest cathedral in Africa,"I venture to Methane Alem when I can more so to attend church than to sightsee.  Its a beautiful, inspiring massive structure that will intrigue both those interested in architecture and the faith of the Ethiopian Orthodox Church.  Whether you want to admire the grand...",5,April 2018
Medhane Alem Cathedral,Impressive,Too bad I arrived at 5 and it was closed.  Didn't get to see inside.  Per wikitravel it says it is second largest church in Africa.  However I cannot find support on this in other website,5,October 2018
Medhane Alem Cathedral,Meskel,"Great Place, just be west of beggars on your way some, mind you some not all are on thier toes to rob you.",4,September 2018
Medhane Alem Cathedral,Impressive church architecture,"It is an impressive, breath-taking masterpiece of church architecture and a ‘must to see' when visiting Addis Ababa. The Medhane Alem Cathedral is according to the history the second biggest of its kind on the Africa continent, the largest being apparently the “Basilique Notre-Dame de...",5,May 2018
Rock-Hewn Churches of Lalibela,Magical,"The Lalibela churches (11) are just magical.   Words fail to capture the magic of the place. To paraphrase Alvarez (1521) (first European to visit Lalibela and to write about it), you would not believe me.    Hope enclosed photos convey some of the magic!

We visited...",5,January 2014
Rock-Hewn Churches of Lalibela,Way too expensive for a family.  We didn't go,"I have been to the beautiful churches of Lalibela on 2 previous occasions.
This time I travelled with my kids and another family.  There were 9 of us altogether.  There were 6 kids and only 2 of them were under 12 years old.

Unfortunately they...",1,December 2013
Rock-Hewn Churches of Lalibela,locals escape,"the church is amazing in itself, after visiting some of the locals a group of women aged about 70 and a couple of men stood to one side and sang and danced what seems to be  a unique style of music to Ethiopia, they then...",5,January 2014
Rock-Hewn Churches of Lalibela,"So many churches, so much detail in their build","Fascinating places in constant use. Take a good guide and shoes that you can slip off easily. Ladies should wear a headscarf in the churches. Lots of steps, optional tunnels, amazing architecture.",5,January 2014
Rock-Hewn Churches of Lalibela,Photos don't do it justice,"Amazing place, how did they build it? Take a good guide to explain the detail. Not easily accessible if you have walking difficulties.",5,January 2014
Rock-Hewn Churches of Lalibela,When history and religous mixed,"outstanding work of art mixed with religion and history.
You can't say you visited Ethiopia without seeing Lalibela.
Take the tour with a professional guide to visit all the churches you will need a full day.
Be aware of a full workout day.",4,December 2013
Rock-Hewn Churches of Lalibela,Just wonderful. All we expected and more,Absolutely brilliant. We loved them all. You pick up a shoe girl on entering and she guards your shoes and helps you put them on obviously you pay her at the end but a good way of helping the local people. Luckily not too many...,5,February 2013
Rock-Hewn Churches of Lalibela,"Church of Saint George, Lalibela Ethiopia","church of Saint George was the highlight of Lalibela visit.  Went at both sunrise and sunset.  A UNESCO site and an architectural wonder for sure... one of the tops in the world.  However, I came away with a bad feeling because:  there is a very,...",5,October 2013
Rock-Hewn Churches of Lalibela,Hailemariam tours excellent,"Like everything about this trip, we had the most spectacular experience. I highly recommend this hotel and guide.",5,November 2013
Rock-Hewn Churches of Lalibela,Massively overpriced,"The churches are unique, no doubt.  But charging $50 to visit them is way too much.  To put in perspective, the Taj Mahal charges $17 to enter.  A guide is most helpful and many of their starting rates for foreigners is $40.  Definitely worth visiting...",3,December 2013
Simien Mountains National Park,Beautiful scenery,"The scenery in the Simien Mountains is stunning, and there is also some wildlife to spot including plenty of birds and the infamous gelada baboons, some of which you can get very close to as they are used to tourists.

Our original plan was a...",5,March 2015
Simien Mountains National Park,Simien Mountains Adventure 2015,"I had opportunity to explore Simien Mountains in Ethiopia in February 2015.
I had arranged my trip with North Expeditions that is run by Nega Setargachew.
Highly recommend Nega...if you wish to explore the area ...you cannot go wrong with NE.
The mountains views and...",5,February 2015
Simien Mountains National Park,Wonderful guide in Simien Mountains,"I have recently returned from a fantastic adventure in Ethiopia, all arranged independently.   The absolute highlight was a 4 day trek in the Simien Mountains with Eshete Berju, our guide, friend and playmate during our trek. Extraordinary scenery, incredible wildlife and birdlife, totally looked after,...",5,March 2015
Simien Mountains National Park,Recommended Simien Mountains Guide Company,"I went trekking in the Simien Mountains with a friend in March 2015, and the scenery was beautiful.  We used Addis Yimer's company when booking our trip.  Addis Yimer provided excellent service as a licensed tour operator for the Simien Mountains with his company Ethiopian...",5,March 2015
Simien Mountains National Park,"Stunning scenery, rewarding trekking, fantastic guide!","The Simien Mountains was the undoubted highlight of our trip to Ethiopia. Everything about it exceeded our expectations. Every day we saw gelada monkeys in their hundreds, and we saw plenty of big birds, ibex and even saw a serval and an Ethiopian Wolf. It's...",5,March 2015
Simien Mountains National Park,Outstanding trekking in the Simien Mountains,"We spent a very wonderful four days hiking in the Simien mountains in February. Every day brought a view that took our breath away. We trekked through incredible scenery....the Jinbar Falls, Gelada Baboons and the people we met along the way were just some of...",5,February 2015
Simien Mountains National Park,Just magnificent,"As part of our tour in Ethiopia we spent 3 days in Simien Mountains and it was unforgettable experience. The camping at 3620m is not the easiest (freezing cold in the night, just basic utilities) but it is worthy. The hikes give you breathtaking views,...",5,December 2014
Simien Mountains National Park,Splendid mountain scenery and wildlife in Simien Mountains,"A walk in the Siimien Mountains in February was a great experience. The views over the escarpment, a 1500 m high cliff, are breathtaking. The climb to Ras Dashen, 4530 m, is a nice extension, and the encounters with Simien wildlife are magical: lammergeyer vultures,...",5,February 2015
Simien Mountains National Park,Fabulous mountains and valleys,"Loved the hiking. There are several fees for park entry including entrance, vehicle, scout and guide. Breathtaking views. The highest we went was to 4200m and half the group found the altitude too hard at that level. Great sightings of Gelada monkeys and Walia Ibex.",5,March 2015
Simien Mountains National Park,Day Trek in Siemien Mountains,"Baboons ( walk right among them), wild flowers, general scenery (with a bit of snow-fall making it interesting), it was a great day there",5,November 2014
Nechisar National Park,"With vaieties of species and land features, the park is marvelous!","I have visited this national park last time. My stay is perfect. The park and the near by town Arbaminch are so much fantastic for visitors. Any nature and culture lovers absolutely love it by its varieties of bird species, Nile crocodile market, colonies of...",5,August 2016
Nechisar National Park,Breathtaking,"If you want to walk close to zebras, peek at gazelles, sniff the wild tomatoes, and take in sweeping views of Lake Chamo, this is the park to visit.  After a very short walk up from the lakeside, we were immersed in an amazing scene....",5,July 2016
Nechisar National Park,WOW - Awesome National Park,"If you have the chance, go into this national park.  We had to hire an armed guard to travel with us but he was great and very helpful.  He shared a lot of information with us about the wildlife and the incredible forest that you...",5,July 2016
Nechisar National Park,beautiful landscape,"insist on the safari jeep from the hotel and pay at the end with the room bill, for sure not cash without a receipt",2,November 2015
Nechisar National Park,Best to camp if you can,"Nechisar NP is visited by tourists for its population of Grevy's Zebras. You can either take a boat to get there or you can drive from Arba Minch across the Bridge of God.
The boat trip is straightforward and you will almost certainly see the...",3,February 2016
Nechisar National Park,Incredible views and amazing wildlife.,"We had a 4 hour guided 4x4 tour through the park and saw an incredible assortment of wildlife including zebras, gazelles, kudus, dig digs, baboons, crocodiles and hippos.",5,March 2016
Nechisar National Park,Be prepared for a long drive!,"We were staying  in Arba minch at Paradise Lodge. We were told that we could go for a morning drive, back to the hotel and then out again in the afternoon. The drive was approximately two hours to get to the plains where the zebras...",4,December 2015
Nechisar National Park,"We saw herds of zebra, kudus, and haartebeests and lost of smaller animals",We spent a whole morning driving through the park never encountering another vehicle.  We saw a lot of birds and,3,October 2015
Nechisar National Park,Become Ruined,"Nech Sar National park is one of the best destnation for tourist with differnt choices of wild animals to visit while they are traveling to omo as i herd.  But it was almost dread down in number. 
I was tried to choice my route by...",3,August 2015
Nechisar National Park,Walk close to zebras,Cross Lake Chamo then climb up to the plateau. You will see a range of animals and birds....to many to name.,4,October 2015
Simien Mountains National Park,Very nice hiking area,"I enjoyed hiking in Simien National park and climbing the highest peak, Ras Dashan, at 4550 m. The park is extremely big and has one of the largest mountain range in the world. It has nice water falls. I saw wild baboons, antilopes, horses, etc....",4,April 2019
Simien Mountains National Park,3 days Simien mountains trek,"Me and my friends booked 3 days tour with - Fitalewlezaw4@gmail.com (+251 93 970 3543)and we had amazing time. Well organised tour, loads of drinking water and surprisingly very good food. Definitely recommend these guys!",5,April 2019
Simien Mountains National Park,Great Trek,"We had an amazing 4 day trek in the Simien mountains, with a group of nine friends. I would recommend our guide, Agere Tesfu, who is local to the area and a lovely guy. His email is ageretesfu@gmail.com. Also our chef, Fanta, was a classic....",5,April 2019
Simien Mountains National Park,Gonder with melkasa,"We book a 3-days-tour to the simien mountains thanks to melkasa. he helped us with everything and was e real friend. don‘t missout to play tabletennis against him. 

you can reach him best in whatsapp:
+251 98 207 4180",5,April 2019
Simien Mountains National Park,Amazing trekking time in Simien Monts,"We spent 3 unforgettable days trekking in Simien Monts. Everything was organised by an agency based in Debark, Simcot Travel Agency. Dawit, guide and manager, was amazing, very helpful and quick to react. I sent him a message by Whatsapp the day before and he...",5,April 2019
Simien Mountains National Park,Amazing and unforgettable trip with Addis,Today I had a very special trip to the Simien Mountains. What made it special was the great organization and care given to me by Addis and Hafi. These two young people are so helpful that a traveler are made to relax and really enjoy...,5,April 2019
Simien Mountains National Park,Advice for Solo Trekkers,"In short, the Simien Mountains are amazing and an absolute must-see for anyone visiting Ethiopia. Myself and my husband spoke to a number of tour agents and guides while in Gonder and decided to save money and do the trek ourselves to cut costs. More...",4,April 2019
Simien Mountains National Park,3 days 2 nights in the Simien Mountains,"We contacted various tour operators to find out prices and programme. They all seem offering the same tour consisting in one night camp in Sankaber and one in Chenek with the opportunity to climb the 4430m mountain on the last day. 

We chose Hafi (hafi...",4,April 2019
Simien Mountains National Park,4 day 3 night tour in the Simien Mountains,"Had a great time in the Simien Mountains with Alex on a 4 day, 3 night tour. We saw a ton of baboons, some ibex, and amazing views the whole time. We went towards the end of the dry season (April), so it was quite...",5,April 2019
Simien Mountains National Park,Great experience with local guide.,"I had an amazing texpierence in the simien mountains with mensur,  it was absolutely amazing , so beautiful . We went for 4 days , 3 nights,  I could not recommend some one more . I traveled africa for 8 months and mensur is one...",5,April 2019
Harar Jegol Wall,Guide,"Also highly recommend Nahom as a guide. He was very knowledgeable about the old city where he grew up.
Nahom Amde, nahomnaha@gmail.com or call +251920915134",5,January 2019
Harar Jegol Wall,Awesome guide to show you the city!,My friend and I had lovely guide called Nahom who showed us Harar's magical walled city and it's surrounds. I recommend him highly - we had an amazing and stress free couple of days together. He also went above and beyond to help us out...,5,October 2018
Harar Jegol Wall,"Amazing and intriguing city, guide highly recommended","Harar is a walled city, with 368 alleyways squeezed into just 1 sq km.  It was founded by Arabian immigrants around the 7th century.  In the 17th and 18th centuries, it became known as an important centre of Islamic scholarship and spearheaded Islam's penetration into...",5,November 2018
Harar Jegol Wall,Narrow streets with friendly inhabitants,Take a day to stroll around this old walled city. Stop by the butcher and let the falcons dive in to eat raw meat off your head or hand. Have coffee from one of the many tiny coffee places. Feed the hyenas at night. And...,4,November 2018
Harar Jegol Wall,Get Lost in the Old City,Harar's old city is a lovely place to get lost wandering the back streets all coloured in various hues of blue. The famous hyenas are a tourist attraction at the evenings. Look out for the shrines that the city is renowned for and the big...,5,December 2018
Harar Jegol Wall,Beautiful Historic City,"We traveled around Harar old city with a local guide, Nahom Amde.  We met him at our hotel and he showed us around all the historic sites and told us about the local history.  He also helped arrange a trip to see the hyena man...",5,October 2018
Harar Jegol Wall,Recommended guide Emaj,"You cannot get lost in this maze, but a good guide will help you to get around efficiently. I met Emaj, 0972286606, emajeemaje@yahoo.com, in the street, and accepting the usual offer of tour guide proved an excellent choice. He is very friendly, speaks very good...",5,October 2018
Harar Jegol Wall,Make sure you take a local guide - try even two to get an additional  perspective,"An amazing place - the atmosphere, architecture, food, history, hyenas, falcons, the chat economy and its effect on people and of course the Islam. The strong Islamic character of the city and under the surface changes are incredible. 
Do make sure that you take a...",5,October 2018
Harar Jegol Wall,Jegol Wall ,"One more time in the beautiful city of Harar. My visit on the wall was by feet, started from the main entrance. The back site of the wall was like you are going back in time and together with the landscape is amazing. Historical place...",4,September 2018
Harar Jegol Wall,Jugol - The Beauty of Harar,"The beautiful old city of Harar, small alley like a maze, that you must take a tour guide that know the place. Chat eating is very popular in Harar more then other places in Ethiopia. I traveled with Mihiret Awdie that took me to the...",5,July 2018
St Mary of Zion,A myth explored,"A great spot for 'people-watching' although not to be intrusive. A knowledgeable guide also makes a big difference, especially in the museum and with regard to some aspects of the buildings and their contents / activities.",5,October 2014
St Mary of Zion,not worth the price,"It's overpriced, has horrible guards, and actually there is nothing there! The old church was under construction and closed. Even the new church is not always open. I have no idea what the high entrance fee is for.",1,February 2014
St Mary of Zion,Visiting the most holy site in Ethiopia.,"Across the street from the northern stelae field, St. Mary of Zion sits behind a walled compound with a number of interesting buildings.  These include the two churches (“old” and “new” St. Mary’s), two buildings for holding the Ark of the Covenant (again, an “old”...",4,March 2014
St Mary of Zion,Historical church,"the caretakers were very friendly, even showing us an ancient Bible. There are large paintings adorning each wall. It is a short distance from where the ark is said to be held, and a very nice museum.",5,February 2014
St Mary of Zion,"A big church next door the ""ARK""","If you have someone to explain the pictures and the drums it can be interesting. The small museum next door (soon I hear to be moved ) and the proximity , as we are to believe , of the Ark of the Covenent also add...",4,January 2014
St Mary of Zion,The old church is under renovation...,"The old church was under renovation, and I believe it will stay that way through early 2014.  The entrance fee is over $10, and I do not feel that the visit to the museum and the new church by themselves are enough to justify that...",3,December 2013
St Mary of Zion,Cradle of Ethiopian Christianity!,"Axum is also the cradle of Christianity in Ethiopia. Thousands of pilgrims were in town for the annual festival of St Mary (30 November).  An most inspiring sight!  Enclosed some photos, of the new St Mary's Church and of the Festival.     In case you want...",5,November 2013
St Mary of Zion,Interesting construction site from which women are barred,"I left my wife sitting in the shade by the entrance gate, after paying my exorbitant admission fee (relatively), and walked past the modern domed church to the ancient St. Mary of Zion cathedral.  It was enveloped by pole scaffolding and was clearly under rennovation....",3,October 2013
St Mary of Zion,Scam,"Don't go in the church. The ""Deacon"" that gives you a tour partners with a ""very holy man"" to scam you into paying money to see a book that is a fake relic.",1,November 2013
St Mary of Zion,High entrance fees - for nothing really,The church charges tourists 200 birr (10 $) per person which is high by all standards in Ethiopia. After having paid the fees you are basically left on your own and you need to figure out how to get into the main cathedral etc. We...,3,November 2013
Omo National Park and River,A must to visit at least one tribe,"We stayed in Ethiopia for 15 days and this, next to Simien Mountains, was for sure the best part of the trip. We met our guide Aron at the Orit Hotel (really nice hotel). There we decided to go on a 2 day trip including...",5,January 2019
Omo National Park and River,5 day cultural trip to Omo Valley with Degu Hable,"Me and my partner had a wonderful trip with the company of Degu Hable and his driver. 

I contacted 5 different local guides before travelling to Ethiopia and even though they were all offering similar itineraries and prices, I had the best feeling with Degu...",5,January 2019
Omo National Park and River,Bull Jumping Ceremony Guide,We had an unforgettable trip to the Omo Valley.  Our day guide for bull jumping ceremony was Mele Shibru.  He coordinated the trip and took some of us to see cattle jumping with the Hamer Tribe.  This is a ‘word of mouth’ happening not set...,5,February 2019
Omo National Park and River,Omo Valley with Lalo of Lalo Tours,"Looking for a well-connected independent guide in Omo Valley, I decided on giving my business to Lalo Desse of Lalo Tours Omo Valley after having extensively read reviews of numerous guides online, exchanging emails with several of them, and finally speaking on the phone with...",4,February 2019
Omo National Park and River,Trip to the tribe,"My friend and I travel in Ethiopia before a month, and we had amazing experience when we arrived to the south. We went to see a tribe and we took part of their unique ceremony. They dress differently and act different and with the help...",5,January 2019
Omo National Park and River,"A wonderful 5 days tour in the Omo valley,","We had a great trip to the tribes of Omo valley with Robel hailu, WhatsApp- # +251912707956, Email- SOL770084@yahoo.com 
He is a very kind and polite guy. He is familiar with the region and has close contacts with good local guides in the tribes. His...",5,February 2019
Omo National Park and River,The hike from the road is a gorgeous.,I've been lucky enough to spend three fantastic weeks touring the beautiful country of Ethiopia with Ras Nesibu. Ras Nesibu is the excellent guide for Omo National Park and River. My tour went out of his way to ensure the itinerary ran smoothly. Nothing was...,4,December 2018
Omo National Park and River,Omo Valley and Surma Tour Guide.,"I found Yonas from online recommendations, and contact him before ariving to Ethiopia. Communication was easy- through e-mail & whatsapp and he is very responsive to whatsapp.

Yonas & the driver Soleman met us( me and my mother) in our hotel in Addis ababa, from...",5,January 2019
Omo National Park and River,My trip to Omo Valley with Lalo Tours,"This review will be in two parts – firstly, of Omo Valley itself, and secondly of my guide, Lalo (Lalo Tours). 

Omo Valley was one of those places that I knew I wanted to visit, despite having read other reports that it was a bit...",4,January 2019
Omo National Park and River,"The most friendly,smiling and experienced tour Guide Ras Solomon!","I highly and sincerely recommend our tour guide Ras(A prefix to show he is from royal family) Nesibu as a very friendly,careful and experienced tour guide in the entire OMO VALLEY.We had a wonderful time with Ras Nesibu, a private tour guide and driver  with...",5,January 2019
National Museum of Ethiopia,Lucy is a great exhibit,The displays of the fossilized remains of our distant ancestors was wonderful to behold.Much of the rest was not especially well done,3,September 2018
National Museum of Ethiopia,Don't skip the second floor art collection,"Most people head to this museum solely to see the famous Lucy skeleton, but I encourage visitors not to miss the second floor. The trip upstairs is worth it to see some amazing artworks from contemporary Ethiopian artists to classical religious paintings. While they are...",3,October 2018
National Museum of Ethiopia,Finally met Lucy!,"A small museum and the famous Lucy is downstairs - definitely worth a visit.

Quite a few interesting exhibits with good explanations in English.

Guides are available.",4,September 2018
National Museum of Ethiopia,Salem and Lucy. Do this in 1 hour,The title says it all. Excellent basement exhibit on evolution and some of their fossils with highlights being Salem and Lucy.  I would skip the rest of the museum. If you had an extra 20 min then visit the  Ground Floor as well. I found...,4,October 2018
National Museum of Ethiopia,Here's Lucy!,"This museum is a must visit if you come to Addis Ababa, if only to visit Lucy.  The ""Lucy "" exhibit is quite comprehensive and gives you a real fell of how humans looked millions of years ago.  The rest of the museum is not...",4,September 2018
National Museum of Ethiopia,Lucy my love! ,"Who didn't read or study in the book the Lucy discover?  Yes she is in the national museum of Addis Abeba. The ticket is very cheap only 10 Birr instead in the church the price is 100 Birr. Unfortunately could be managed better, it is...",4,October 2018
National Museum of Ethiopia,Lucy,Exhibitions could be expanded especially during the Italian period. The exhibition of discovery of Lucy and the evolution of man was particularly excellent!,4,October 2018
National Museum of Ethiopia,Comprehensive collection of this country's history.,"After visiting the Ethnological Museum, we took a taxi (100 ETb) down to the National Museum.  In the grounds, we walked along the fence showing this country's UNESCO sites, and noted the full size Olmec Head gifted from Mexico. 
Inside after paying 10 ETb each,...",5,October 2018
National Museum of Ethiopia,Such A Rich Historical Showcase,To see Lucy and Ardi was a once in a lifetime experience. Being so close to ancient artifacts inspires new perspectives and an indescribable feeling. Great modern art pieces as well!,4,September 2018
