Destination Name,Review Head,Review Body,Rating,Date
Rock-Hewn Churches of Lalibela,Fantastic Experience!,"My husband and I had never heard of Lalibela until we began researching for our trip to Ethiopia. Wow, this was an experience not to be missed! The churches are exquisite. We visited during Lent, so there were services going on pretty much constantly. This...",5,March 2016
Rock-Hewn Churches of Lalibela,The Highlight of Our 9-Day Northern Tour,My wife and decided to travel to Ethiopia after viewing a CNN report on the churches of Lalibela. Our 9-day northern itinerary had us saving the best for last. We were so thrilled to see the church of St. George on the morning of our...,5,March 2016
Rock-Hewn Churches of Lalibela,Biet Giyorges rock hewn church,"We were in total amazement at the size of the stucture and how many years and true dedication went into hewing this edifice. Walking around the structure, we were impressed by the church's connection to the Bible (Old and New testament). The burial site in...",5,March 2016
Rock-Hewn Churches of Lalibela,One of the most amazing place of all Africa!lost yourself in it!,"Take your time, even two days, and explore every church! Our 7 year old kid felt like little Indiana Jones and loved all the tour as well! I suggest not to ask for guides, every church has an explanation panel and the information office behind...",5,March 2016
Rock-Hewn Churches of Lalibela,Unforgettable!,"It's the best preserved church of the complex, it's cruciform shape and all the carvings inside and outside are really beautiful.take your time, don't rush...this place must be enjoy at different time of the day, with and without turists and locals...every glance will repay you!",5,March 2016
Rock-Hewn Churches of Lalibela,Unique,Most exciting to see these rock hewn churches for the first time in my life. The St. George Church was the most spectacular!,5,March 2016
Rock-Hewn Churches of Lalibela,Amazing - but 50 USD for the visit of the churches? It's too expensive!,"Amazing to see!
Amazing - but 50 USD for the visit of the churches? It's too expensive!
And also the official guides were annoying persisting to offer their service.

That's typical for Ethiopia: Sights (especially churches) are overpriced. A persisting an  annoying manner to offer...",3,March 2016
Rock-Hewn Churches of Lalibela,Amazing - but 50 USD for the visit of the churches? It's too expensive,"Amazing to see!
Amazing - but 50 USD for the visit of the churches? It's too expensive!
And also the official guides were annoying persisting to offer their service.

That's typical for Ethiopia: Sights (especially churches) are overpriced. A persisting an  annoying manner to offer...",3,March 2016
Rock-Hewn Churches of Lalibela,"Churches Great, avoid the guides","The Guides do know their way around the churches, but do not add much after that. My guide and those that I overheard spend their time pointing out 3's 4's 9's and 12's of columns and windows  , if its 3 it represents Trinity ,...",4,March 2016
Rock-Hewn Churches of Lalibela,Amazing! Don't miss it!,"Some advice: Don't be put of by the very steep entry fee of $50 US per person. We originally balked, but did not regret it for a moment. Use a guide, it's worth it, as access through tunnels and back passages can be complicated, and...",5,February 2016
Rock-Hewn Churches of Lalibela,One of the great gifts of antiquity,"This is such an amazing place from so many points of assessment.  The fact of being able to see such ancient religious structures surrounded by an ongoing culture still so connected --- is pause worthy. 
The architecture, the art and other religious pieces are awesome....",5,March 2016
Rock-Hewn Churches of Lalibela,The star attraction of Lalibela,"If you only visit one church in Lalibela, make it this one!  It isn't covered by a protective canopy, so it can be seen in all its glory!",5,February 2016
Rock-Hewn Churches of Lalibela,Not to be missed! ,"The cost of visiting Lalibela's churches puts many people off going there, but it shouldn't! You will marvel at the engineering skills which enabled them to be built and will be awestruck at the raw displays of religious devotion. Wear sturdy shoes as the ground...",5,February 2016
Rock-Hewn Churches of Lalibela,Highlight of Ethiopia.,Lalibela was just as amazing as I hoped/thought it would be. We hired a guide from our hotel for 15$ a person (there were 3 of us) and we did the half day tour (8am - 11am-ish). We were able to walk through all 13...,5,February 2016
Rock-Hewn Churches of Lalibela,"Out of the way, but a must see","If you are planning to fly here, plan ahead because tickets sell out. It took two days by bus from Addis, and was absolutely worth the visit. For Ethiopian prices, it's a pricy entrance fee of 1,000 birr (about $50). The churches were very impressive....",5,February 2016
Rock-Hewn Churches of Lalibela,A unique must see adventure,"These amazing rock-hewn churches can be found only in Ethiopia I am sure. No one knows how they could have completed then in 14 years with only hand tools. They say ""The angels helped us!"" Worth the trip, my second time.",4,February 2016
Rock-Hewn Churches of Lalibela,Spend some time contemplating how there were built,"I think when you see these churches,  you have to constantly remind yourself that they were carved out of rock from the top down.  Truly a wonder.",5,February 2016
Rock-Hewn Churches of Lalibela,Probably the reason you are in Lalibela,"Of course you should see the churches, especially St George,  the most iconic of them all.  A marvel. Get a guide, it's worth the money to have someone narrate your experience.",5,February 2016
Rock-Hewn Churches of Lalibela,Iconic Lalibela,"St George must be the most photographed church in Lalibela, and for good reason. It is simply astounding. Make sure to be there late afternoon as it closes, to get a chance to photograph it from above without other tourists in the shot!",5,February 2016
Rock-Hewn Churches of Lalibela,Ethiopia's 'must do' destination,"Lalibela is on everyones list when visiting Lalibela, and so it should be. To understand Ethiopia and her history and people in any way, you need to see the churches of Lalibela. Try and make sure that you are there on a Sunday to get...",5,February 2016
Rock-Hewn Churches of Lalibela,Be prepared for an archaeological world wonder,The Beauty of rock and extraordinary historical setting will totally surprise any explorer who ventures here! Off the beaten track on the scale of world wonders though this place should be added on the list! Spent at least 2 days here and go early to...,5,March 2015
Rock-Hewn Churches of Lalibela,"St Georges festival, superb",We were in Ethiopia for Timkat but celebrated that in Axum. In Lalibela we saw the St Georges festival and it was equally good but fewer tourists. Fantastic to see all the clergy chanting in their colourful outfits.,5,January 2016
Rock-Hewn Churches of Lalibela,Stunning Ethiopia Tours,"My friend and I visited Ethiopia last October to the famous Omo valley cultural route with Stunning Ethiopia tours, the Omo valley in the southern tourist circuit of the country as we both are enthusiasts of culture and social interactions. Our trip was amazingly fabulous...",5,October 2015
Rock-Hewn Churches of Lalibela,A must go,"A very worthwhile visit. We only had one afternoon, but saw 6 churches/chapels carved out of big trenches. All were working churches, some more decorated than others. uneven floors covered in carpets and services are held there most mornings so visit in afternoon",4,February 2016
Rock-Hewn Churches of Lalibela,nothing else like it,"Working church carved out of a deep hole, plain inside but its situation makes it unique. It would have been great to hear how archaeologists and engineers thought it had been built rather than listening to the 'religious ' explanation of 'angels' helping",5,February 2016
Rock-Hewn Churches of Lalibela,10 of the 11 churches were open - well worth it!!,"These rock churches are stunning. Created from single slabs of rock and built from the top down, these churches offer a glimpse of beauty from almost a millennium passed. We were able to visit all 10 churches in about 4 hours. Our guide was knowledgeable...",5,February 2016
Rock-Hewn Churches of Lalibela,what a view from above!,"The church is stunning; from the top or at the base, it' a beautiful rock church. How it can be made from a single slab of rock is astounding. I believe our guide said it was the youngest of the 11 churches in the area.",5,February 2016
Rock-Hewn Churches of Lalibela,The most interesting church I visited,This is by far the most interesting and unique church I visited so far. The idea to dig a church in the hard rock is unbelievable and very hard to understand. The technological and aesthetical achievements are exceptional. A mast to see if you are...,5,February 2016
Rock-Hewn Churches of Lalibela,Lalibela churches ,"Amazing churches carved out of the rock, a UNESCO site, many of the churches are being covered by tarp to prevent future damage. Cost is $50...",5,December 2015
Rock-Hewn Churches of Lalibela,Spectacular ,This is the church most people see images of in relation to Lalibela. The view from the top is amazing. If you are in the area go here just to see this - go down and sit inside.,5,December 2015
Rock-Hewn Churches of Lalibela,thats why people visit Lalibela,"I must warn you the entrance fee is quite high. 50 USD per person which I found really expensive for such heritage attraction. Still if you are in Africa and visiting these churches for its historical values, you will love it. One more tips, many...",5,January 2016
Rock-Hewn Churches of Lalibela,wonderful example of church,"St. George is the church for which we visited Lalibela. Although the trouristic fee is really high, if you are in Lalibela, you must visit all thre church clusters. St. Gerge is the most important of all three. You will be surprised!",5,January 2016
Rock-Hewn Churches of Lalibela,Unique,"This is the most famous of the area stone curved churches and is very unique. The way to the church is quite hard and I wonder why the local authorities have not invested the minimal effort to make it more accessible, especially in face of...",4,February 2016
Rock-Hewn Churches of Lalibela,Impeccable,"Words or pictures can not do justice to this 12th century living heritage of Lalibela. It simply blow a mind away and hard to imagine they were all curved out of one Solid rock and all made by hand!!!

I would just say this is...",5,February 2016
Rock-Hewn Churches of Lalibela,"Outstanding, but get a registered guide!","The rock churches of Lalibela are probably the most famous of Ethiopia's many amazing historical attractions. There are 11 churches in Lalibela itself, in two groups (4 and 6 churches each), with the wonderful Bet Giyorgis by itself. (There are more churches in the area...",5,December 2015
Rock-Hewn Churches of Lalibela,Most interesting churches.,A must to visit if you are in Ethiopia. These churches are different from all the churches I saw so far.,5,February 2016
Rock-Hewn Churches of Lalibela,During Timkat the place was too full of tourists,"As a photographer I try to get pictures of places without too many people. While the church itself is fascinating, the photography of it turned out to be more difficult than expected, mainly due to too many people around. Timkat festival is intense, but be...",3,January 2016
Rock-Hewn Churches of Lalibela,Lalibela's amazing churches,"Lalibela is a world heritage site and rightly deserves the designation. The churches, which you really need to see with a guide (who wasn't that expensive.) The city is worth a visit too, but the churches are amazing. And if you show respect to the...",4,October 2015
Rock-Hewn Churches of Lalibela,amazing,"Its amazing how these things have been preserved over the years. something to wonder is how they carved all that in the walls so many years ago, church of st george its crazy how they bug up so much",5,January 2016
Rock-Hewn Churches of Lalibela,Extraordinary,"I do not claim I am a great traveler, but this surpasses whatever I have seen before
Imagine of an architectural interpretation of the Bible 
Unbelievably imaginative and gripping 
It is like the king has composed of a beautiful music architecturally 
The land scape around...",5,February 2016
Rock-Hewn Churches of Lalibela,amazing churches and very good guide arranged by Inside Ethiopia Tours for just one day,"the churches are amazing, absolutely beautiful and no where else, our guide  Derebe Tadese who was excellent. Who arrange our visit Inside Ethiopia Tours was well organized.
We enjoyed our stay with Inside Ethiopia Tours and our guide Derebe.
Hans",5,November 2015
Rock-Hewn Churches of Lalibela,Amazing!,It was my first time at Lalibela and all I have to say is wow. Seeing the underground churches was amazing and learning the history from one of the guides was a great experience. Although st. George (the one shaped like a cross) is the...,5,June 2015
Rock-Hewn Churches of Lalibela,this churches is built in 12 century only in one rock.and bete medhanialem lalibela is the world largest pure monolitic,this churches is built in 12 century only in one rock.and bete medhanialem lalibela is the world largest pure monolitic,5,September 2015
Rock-Hewn Churches of Lalibela,A Unesco World Heritage site,"The complex of churches of Lalibela is among st the first sites (1978) to be recognized as a World Heritage site by Unesco . If it would have been outside of Africa , it would certainly have been in the list of finalists for the...",5,November 2015
Rock-Hewn Churches of Lalibela,A Christmas Day to remember,"Christmas Day is the 7th January in Ethiopia and this coincided with our visit. We were I the crush with many of the worshippers, a truly memorable experience to see these fascinating churches being active place of worship.  It was also great to have the...",5,January 2016
Rock-Hewn Churches of Lalibela,Great guide with indepth knowledge of the orthodox Ethiopian church,"It was amazing to visit the churches of Lalibela. Years ago I came across a photo of the churches, and since then have felt a deep longing to visit. I was blessed to visit the churches with guide Gimmy, who I met at the tourist...",5,January 2016
Rock-Hewn Churches of Lalibela,The experience of a lifetime!,"I just visited Lalibela for the 3 days of Orthodox Christmas as part of a a tour organised by Witness Ethiopia Tours in Addis. I can't recommend them highly enough; Ermias is charming, efficient, got rooms for us in good clean hotels and bent over...",5,January 2016
Rock-Hewn Churches of Lalibela,fascinating but small and crowded,The churches fall into 2 groups and are visited separately. The way built is amazing but they are small so can get crowded especially on high days as they are still working churches. Not good for those with mobility issues as floors are uneven and...,5,December 2015
Rock-Hewn Churches of Lalibela,"St Georges, the last build by King Lalibela",The churches come as a package and all are visited over two days.  They are the reason for visiting Lalibela and nothing like them is found anywhere else.,5,April 2015
Rock-Hewn Churches of Lalibela,Amazing masterpiece!,"Get up on the hill next to the church to get a top view. Note that during Christmas (Jan 4-8) it will be very busy, but also great for taking people pictures.",5,January 2016
Rock-Hewn Churches of Lalibela,A must visit,"It was a treat to explore the churches of Lalibela. There's such a beautifully serene energy and so many nooks and crannies to explore. 

Exploring the churches while worshippers walked up and down in silence gave us the feeling of being both in the present...",5,November 2015
Rock-Hewn Churches of Lalibela,Awe inspiring ,"My first sight of the Church of St George prepared me for the rest of the visit. It's quite simply awe inspiring. The inside is very very simple, an interesting contrast to the outside. 

We were one of the last groups for the day and...",5,November 2015
Rock-Hewn Churches of Lalibela,"Expensive, but a must see","Very impressive, some of them. there always seems to be one or two undergoing restoration work. some people go here for 3 days, 1 day is more than enough",3,December 2015
Rock-Hewn Churches of Lalibela,Amazing,"No doubt you'll be all churched-out by the end, but these living churches offer a great insight into Ethiopian Orthodox Christianity, and the many fascinating stories the church tells about the past! A good guide will give you the churches version (which they wholeheartedly believe),...",5,December 2015
Rock-Hewn Churches of Lalibela,Spectacular,"In my opinion, this is the most spectacular of the Lalibela churches! You see it first from above, and then descend down to enter the site itself. There were a lot of other tourists around, but that's not surprising.",5,December 2015
Rock-Hewn Churches of Lalibela,Fab!,"Photos do not do the churches of Lalibela justice, especially that of St. George.  Note that if you are going to view the churches have on sturdy shoes and socks as there is a bit of climbing involved and you will need to remove your...",5,December 2015
Rock-Hewn Churches of Lalibela,"Skip the guides, ignore the touts and you'll have a great time","Lalibela is ruined by its touts. You can't walk around town at all without someone hassling you. A few of the people are genuinely cool and don't ask for any money (or then it's a very very long con), but how can you ever know...",5,January 2016
Rock-Hewn Churches of Lalibela,"The nicest church in Lalibela, but honestly the clusters are more interesting","The church is pretty amazing and provides a great photo opportunity, but there's not much inside. I don't really have travel tips for this place because you go down, you walk around for 15-30 minutes and you've seen pretty much everything. The clusters of churches...",4,January 2016
Rock-Hewn Churches of Lalibela,"Historical, impressive, and WAY overpriced!","No question, the churches are impressive both from a visual and historical standpoint - a must see while here but the $50 entrance fee is a total rip-off unless you're taking advantage of going several days (I believe it's good for up to 5 days)....",4,December 2015
Rock-Hewn Churches of Lalibela,"As for the Church of St. George, magnificent","We were privileged to attend a sunay morning service here, a guide is a must to get the best from the site, an unforgettable experience.",5,December 2015
Rock-Hewn Churches of Lalibela,As stunning as all those documentaries suggest,"Magnificent from the outside and mystical on the inside, the only thing that may keep you from visiting is vertigo on the approach.",5,December 2015
Rock-Hewn Churches of Lalibela,Impressive and a little sad.,"This massive and amazing church complex is both impressive and a little sad. According to historians it took at least 40 000 man to build the churches (the other theory is that it was angels that built it during the nights), just imagine all the...",5,December 2015
Rock-Hewn Churches of Lalibela,What to say?,Mind-blowing place! Just imagine all the labour thats invested in this (or was it built by angels?) Don´t miss the corps of monks and israeli pilgrims in the grave to your left when you enter the ground of the church.,5,December 2015
Rock-Hewn Churches of Lalibela,A MUST see,The churches of Lalibela are amazing and beautiful. The chuches are still used every day by very devout people in the area.,5,November 2015
Rock-Hewn Churches of Lalibela,Extraordinary church,Beautiful structure with very interesting history. We were fortunate enough to attend a service while there which was magical.,4,December 2015
Rock-Hewn Churches of Lalibela,A must-see,"I think this is likely the most well-known church in Ethiopia, and for good reason.  It's amazing to think that this was chiseled out of stone.  Even my young kids loved it.",5,December 2015
Rock-Hewn Churches of Lalibela,Magical,"Be prepared to be amazed and enthralled, and to marvel at the ability of those who created these splendours.  There was a service in progress at Bet Amanuel, a monolithic construction, when I visited, which was a highlight.  Very atmospheric and mystical. Bet Giyorgis seems...",5,December 2015
Rock-Hewn Churches of Lalibela,RIDICULOUSLY overpriced at $50 US admission.,"Current admission prices to Lalibela's churches are absolutely ridiculous at $50 US.  Yes, $50 US.  Sure, the ticket allows you multiple days of visits (as the ticket office staff will remind you), but consider this:  $50 US is insane when compared to how much you'd...",3,December 2015
Rock-Hewn Churches of Lalibela,a guide with lots of knowledge,"Thanks to our friends that we got to meet in Bahir Dar, we got in touch with the guide Haile Mariam.  He made us a good daily price to visit the compounds. He stayed  with us all day and gave us lots of information that...",5,December 2015
Rock-Hewn Churches of Lalibela,The highlight of our holiday,On the tourist route of course but the 'must see' in the country. The sites are well coordinated and organised as of course a world heritage site would be.,5,November 2015
Rock-Hewn Churches of Lalibela,The best rock church,This was the highlight of my visit. No intrusive overhead canopy and the 'footprints ' of his horse were magical.,5,November 2015
Rock-Hewn Churches of Lalibela,Why we come to Lalibela. Nothing short of spectacular,"Where do I begin. These rock hewn churches are a testament to love, engineering, and perhaps madness. But this site of the Orthodox cross-shaped structure emerging from the ground will arouse all kinds of emotions. I will never forget this place, and hope to visit...",5,September 2015
Rock-Hewn Churches of Lalibela,very old churches,Incredibly old churches that still retain their appearance. Easy to see them and it is necessary to have a good official guide,5,November 2015
Rock-Hewn Churches of Lalibela,A church to be seen,"Truly an impressive building. Truly an impressive building and easily accessible from the small center in Lalibela. No annoying salesmen, as in many other similar attractions",5,November 2015
Rock-Hewn Churches of Lalibela,Too expensive to fully appreciate,"To visit the 11 small rock hewn churches in Lalibela costs now 50 US $, probably because Ethiopians pay nothing, which is O.K. for pilgrims and poor visitors, but I find it unfair that foreigners are the only ones who pay entrance fees. The E.U....",4,November 2015
Rock-Hewn Churches of Lalibela,astonishing place  ever my life,"a good and nice orthodox pilgrimage church next to Jerusalem , but always disturbed by tourists.the church have a good seeing and history.",4,September 2015
Rock-Hewn Churches of Lalibela,Rock-hewn churches of Lalibela 2015,One of the great highlights of Ethiopia. Ranks as high as Petra in Jordan in rock carving skills. Interior much more impressive than Petra's.,5,October 2015
Rock-Hewn Churches of Lalibela,Magnificant,St George church is definitely the most beautiful one of the rock churches in Lalibela. A unique and enigmatic building created by mankind. Try to visit both in the morning and later in the afternoon as the colours will change.,5,November 2015
Rock-Hewn Churches of Lalibela,Incredible! You have to go!,"Visiting the churches is an awesome experience, the work that went into constructing all of them must have been a mammoth task as they are all so detailed and the planning to carve them from the top down must have involved incredibly skilled craftsmen. I...",5,October 2015
Rock-Hewn Churches of Lalibela,Wow,It is an absolutely amazing place to visit! I would love to return and spend more time around the churches. St George is the best preserved of all of them and it's great that people still come and pray here. To enter the courtyard surrounding...,5,October 2015
Rock-Hewn Churches of Lalibela,Astonishing!,"It is difficult to describe how astounding these sites are. The 11 churches are completely unique, carved from the solid, volcanic mountain-side during the 12th century AD. Each church is very distinctive and different in design and composition, most are extremely well preserved.
HaileMariam was...",5,November 2015
Rock-Hewn Churches of Lalibela,Wonderful amazing sights,"Overall our trip to Ethiopia did not meet my expectations, but Lalibela was certainly the highpoint of the trip.  These many rock-hewn churches are amazing.  Having a guide certainly enhances the experience - ours explained the significance of the various carvings, etc.  Wear sturdy walking...",5,November 2015
Rock-Hewn Churches of Lalibela,The highlight of our trip to Ethiopia,"It is impossible to describe how amazing this structure is. How it was carved out of the rock is so difficult to imagine.  Even though we had seen 10 other rock hewn churches before getting here, we were blown away.  Suggest saving it to the...",5,November 2015
Rock-Hewn Churches of Lalibela,Amazing,"Nothing really prepares you for the sight of churches carved out of the rock; it's extraordinary and worth every penny of the entrance (which can be used for a couple of days).  Dating back to the 13th century, it really is a wonder of the...",5,December 2014
Rock-Hewn Churches of Lalibela,Simply amazing,"You have to see it to believe the incredible wisdom, talent and determination that people had in the 12th century.  Pictures do not do it justice.  Get a guide that is as English speaking as possible.  Also read up on it before you come…unlike me",5,November 2015
Rock-Hewn Churches of Lalibela,Lalibela has an amazing collection of rock carved church at least 800 years old,"There are 2 major groupings of churches in Lalibela that are fairly close to each other.
The church are amazing as they were carved down into the rock; each has it's own drainage system and access.  The style of excavation is unique to Ethiopia.",5,October 2015
Rock-Hewn Churches of Lalibela,Guide made the day amazing,"Spent an amazing day here.  The churches are interesting on their own right but the history is captivating. Interacting with locals was another highlight.  My guide, Hailu has a favinating history with Lalibela and really brought the experience to life. 
Hailu
942775965",5,November 2015
Rock-Hewn Churches of Lalibela,12th wonder of the world,Because I saw wonders 8-11 elsewhere on our trip to Ethiopia.  Just an incredible sight - all of them.  I just wish the UNESCO-sponsored roofs were more picturesque/less obtrusive.,5,October 2015
Rock-Hewn Churches of Lalibela,"AN AMAZING TOUR THROUGH TIME:  Guided by Molla Kassaw, Lalibela Ethiopia","Through the expertise , knowledge, and professionalism of my Tour Guide Molla,  my journey to Lalibela Ethiopia has been a picturesque learning experience.  Molla was highly recommend to me, and I could not have found a more able Tour Guide concerning the history and culture...",5,October 2015
Rock-Hewn Churches of Lalibela,Not worth the money,"You can look at it from above, there is nothing inside. you don't need to pay to look and photo it from the top",1,October 2015
Rock-Hewn Churches of Lalibela,Way too expensive,"It costs 50USD per person!! the chuches from the inside are not interesing, and you can probably see most of the exterior without paying (the check the tickets only in the entrances to the churches)",1,October 2015
Rock-Hewn Churches of Lalibela,A must to see,"I wrote reviews about the churches of Lalibela and also St George's Church, so here I'll quote the story of building/excavating St George Church. My source is Philip Briggs book ""Ethiopia"", sixth edition, 2012, page 335:
St George was offended that none of Lalibela's churches...",5,October 2015
Rock-Hewn Churches of Lalibela,"Bet Giyorgis Church, a wonder","No doubt that ALL the monolithic churches of Lalibela are magnificent and a wonder to see. However, I found that I had the greatest affinity towards St George's Church. This is the only church in the world that is monolith and Cross shaped. It is...",5,October 2015
Rock-Hewn Churches of Lalibela,"No question about it, it's a must see","I have no idea why these spectacular churches are not classified as ""wonders of the world"", but they should be. There are at least 7++ of them (depending on your guide and imagination), most of them have been cut into and from solid rock and...",5,October 2015
Rock-Hewn Churches of Lalibela,Beautiful,Definetly a must see - including all 11 rock hewn churches. Only really need one day to see all 11 but may be nice to add a second day to hike up to the mountain rock churches. Very interesting. A guide is a must.,5,October 2015
Rock-Hewn Churches of Lalibela,A rip off,"As a structure Lailbela is a miracle. Rock hewn and very old. The Ethiopians however make it a cash cow (us 50! whil 20% of the churches were closed for renovation) and don' t maintain at all! They pray, and more: sleep in the churches,...",2,October 2015
Rock-Hewn Churches of Lalibela,"Step back in time, amazing architecture!","I wasn't too sure what to expect of Lalibela, given that I'm not religious. However I really enjoyed my two days here. I'm not Christian but was fascinated by the design and enginuity that went into building these 900 year old churches that have been...",5,October 2015
Rock-Hewn Churches of Lalibela,Seeing is believing,"No matter how where ever you are and what ever tyou are. The magnificent or the incredible monolithic churches are your first choose.   If you need a guide this would have to be your best contact
Dessiew Abunie Dejenie 
Tell, +251(0) 920009100 tour.Guideda@gmail.com
Lalibela, Ethiopia",5,October 2015
Rock-Hewn Churches of Lalibela,Wow,It's hard not to fall into hyperbole when talking about these churches. They're amazing. And need to be seen. Carved out of the earth and standing the test of time these are a true world treasure. If they were in Europe or China these would...,5,September 2015
Rock-Hewn Churches of Lalibela,Amazing,The churches of Lalibela are one of the world's greatest treasures. I'm torn about talking about how amazing they are because tourist wise it's pretty sparse and it's sort of like discovering something amazing and having it all to yourself. It's also still a working...,5,September 2015
Rock-Hewn Churches of Lalibela,must to go,"we met a professional tour guide his name is Daniel (+251911054296), he took as to the churches, he explained about the churches and some stories. trip with him is a nice experience",5,October 2015
Rock-Hewn Churches of Lalibela,Chiseled excellence and mastery,"Do it! I stayed two days here and had a blast!!! There were still churches I didn't get a chance to see, and if I get a chance to go back, I will definitely hit this place up again. Worth every penny of the foreigner...",5,September 2015
Rock-Hewn Churches of Lalibela,Spectacular isn't enough to describe this place!,"This place is amazing, and I can't recommend more paying the $30 to go and see all of the churches. I still can't get over how they dug into the ground and chiseled their way into the church. This is truly a work of wonder...",5,September 2015
Rock-Hewn Churches of Lalibela,Much more than just old churches,The magic of this place arises not only from the very unusual way they were actually carved from the rock instead of being built in an ordinary way. What really makes this place special is the people that are still using these churches extensively for...,5,August 2015
Rock-Hewn Churches of Lalibela,"The 8 wonder of the world ,Stone talk a lot.","Lalibela The last stop will be in the route is Lalibela ,642 km from Addis Ababa ,with good hotels and with daily flights by Ethiopian Airlines.Though not much more than a village now.Lalibela is internationally –renowned for its rock-hewn churches which are sometimes called the...",5,November 2014
Rock-Hewn Churches of Lalibela,Among the Believers...,"At predawn, the remarkable hewn churches of Lalibela are alive with worship - liturgies that bridge early Christianity with its ancient Judaic roots. St. Paul would have been comfortable praying here. Perhaps Jesus as well. Do not leave your guide to chance. Personally, I enthusiastically...",5,September 2015
Rock-Hewn Churches of Lalibela,Great Experience - Great Guide!,"I just returned from a 10 day trip in Ethiopia, 2.5 days of which were spent in Lalibela.  I had an incredible experience exploring the churches, particularly because my guide - Kassa Zemene - was great.  He was knowledgeable and professional, welcome qualities since I...",5,September 2015
Rock-Hewn Churches of Lalibela,Astonishing architecture and gorgeous nature that will take your breath away @ Lalibela,"Me and my friends travelled to Ethiopia for business meeting for 4 weeks, starting from late May this year at the end we add 7 days more to visit the famous Lalibela church with HTT (Hassen tour and travel), every moment we spent in Ethiopia...",4,May 2015
Rock-Hewn Churches of Lalibela,Brilliant,"Best of all the churches, worth the walk as all the others have some support structure, a must see in Lalibela",5,August 2015
Rock-Hewn Churches of Lalibela,World's top destination,"One of the most extraordinary places I have ever visited. I visited during the day of Mary and was indeed worthwhile. To see these 11 churches carved inside and outside from a solid rock makes us feel so small... 
Minus: absurdly expensive (55USD/person) for non...",5,November 2014
Rock-Hewn Churches of Lalibela,Highlight of 4 city tour of northern Ethiopia with guide Temesgen Bitewlign,The Church of St. George (Biete Ghiorgis) is the most impressive of Lalibela's 11 rock-hewn churches. It's symmetric architecture is awe-inspiring as you walk down towards the entrance. I was amazed by the amount of detail work chiseled into the exterior. While the interior wasn't...,5,July 2015
Rock-Hewn Churches of Lalibela,Breathtaking  views,Fantastic! Out of the world experience! breathtaking views! And it is worth to visit there. A must-visit place!,4,May 2015
Rock-Hewn Churches of Lalibela,Most beautiful exterior of all the churches,The best church of Lalibela in terms of outside structure especially. Being there early morning visit will allow you to get the best pictures with the sunrise. You might also be lucky enough to meet the small grey monkeys wandering in the bushes around the...,5,August 2015
Rock-Hewn Churches of Lalibela,Amazing sites well preserved,"For those who have a minimum amount of time to visit those churches, be aware that there are 3 different clusters of churches not too far from each other, I would recommend you to do the visit on 2 different days to enjoy it even...",5,August 2015
Rock-Hewn Churches of Lalibela,Truly incredible,Truly an amazing place to visit. I would very much recommend coming at the end or start of the day when it isn't busy to get the best views and photos,5,February 2015
Rock-Hewn Churches of Lalibela,Wonderful.,"This is the highlight of the churches tour in Lalibela, absolutely unmissable. This is incredibly beautiful and full of history.",5,August 2015
Rock-Hewn Churches of Lalibela,One of the countries best destinations ,"Ethiopia has lots of places to be, but Lalibela was really one of the most impressive places if ever been! Like this churches were just hewn into the rocks is just unbelievable when you think about in which century the Ethiopians have done it!",5,February 2015
Rock-Hewn Churches of Lalibela,Impressive but expensive ,This is the best spot to see in Ethiopia. The churches are amazing. Unique. The story too. You should visit with a guide it's not expensive and you help people to work. But you should know the monk change the prices. The entrance fee is...,3,August 2015
Rock-Hewn Churches of Lalibela,The Price of History,No doubt these churches are amazing and claims of the eight wonder abound from the self deprecating local guides but for me the price pushed me to the negative edge. It's $50 to visit and another $25 for a guide. I have travelled extensively and...,3,August 2015
Rock-Hewn Churches of Lalibela,The Price of History,No doubt these churches are amazing and claims of the eight wonder abound from the self deprecating local guides but for me the price pushed me to the negative edge. It's $50 to visit and another $25 for a guide. I have travelled extensively and...,3,August 2015
Rock-Hewn Churches of Lalibela,A Wonder,One of the postcard images of Ethiopia. It does not disappoint. This and the other rock churches are quite simply wonders of the world/ Must see.,5,May 2015
Rock-Hewn Churches of Lalibela,Extraordinary sites...incredible human feats!!,"We visited the church sites and experienced the incredible amazing carved out beautiful churches. The active worship was as though we had stepped back in history and time.

Difficult to articulate the magnificent scale of the feats... It is a wonder and is worthy of...",5,November 2014
Rock-Hewn Churches of Lalibela,Simply amazing ,"I have never visit churches which are so extraordinary like this ones in Lalibela. The spirit of the place caches you immediately it's just a wonder when you imagine that this churches are just hewn into the rocks starting from top using just manpower!
The...",5,August 2015
Rock-Hewn Churches of Lalibela,Nice for a few days,Interesting town and churches to see. Stunning views over the valley and some nice hotels in the area.,4,July 2015
Rock-Hewn Churches of Lalibela,UNESCO site,"The churches are an amazing wonder of the world. they must be scene and experienced in person. the pictures of the churches meet the expectation anticipated when seeing it in person, but lacks the amazing wonder of how many there are and the location in...",4,August 2015
Rock-Hewn Churches of Lalibela,A place to see,"Lalibela is worth seeing. First advice: you have to be fit. After the visit you will feel pain in all your muscles, many stairs, corridors, up and down. However fascinating. One regret, I do not like the metallic pillars protecting the sites, two modern!",5,August 2015
Rock-Hewn Churches of Lalibela,One of the World's blessing,"No body in the world can do this,ሀገራችን መባረክዋን ያሳያል!!!!!!
It is unbelievable seeing the design, art, the way its done. It is like you've entered to heaven,somewhere astonishing.",5,August 2015
