Destination Name,Review Head,Review Body,Rating,Date
National Museum of Ethiopia,Very interesting ,"You have a chance to go through the history of the human kind in 30 minutes, and meet our old friend Lucy.",4,March 2016
National Museum of Ethiopia,Luch is the lone attraction,"Lucy and the human kind evolution part is the only crowd puller... rest are just so-so and does not impress.  However, the Lucy and the evolution part is worth a visit, for all.",3,January 2016
National Museum of Ethiopia,Hosting Lucy but ....,"This museum hosts a fantastic piece of humankind's history - Lucy. However, very little is done to put Lucy in context or to make the collections accessible and informative. That is really strange, in a country were pride in history is abundant and in city...",3,January 2016
National Museum of Ethiopia,More than just Lucy,"Let's not kid ourselves; we all come to the National Museum to see Lucy, and that's the highlight of the museum that should not be missed. The history of human evolution is beautifully presented on the museum's basement level. But don't just see Lucy and...",4,March 2016
National Museum of Ethiopia,First museum visited in Ethiopia,"By western standards this museum would not be among the best, but the contents were laid out well & had a certain amount of background information.
By Ethiopian standards it was in the top league & a must for all travellers.  The lower level is...",4,February 2016
National Museum of Ethiopia,Worth going - just,"Like all tourist 'attractions' in Addis, the museum was somewhat shabby.
However I really wanted to see LUCY.
There's plenty of history and evolution to keep you interested. I suspect never too crowded.",4,December 2015
National Museum of Ethiopia,A good place to visit once a life time,"A good place to visit once a life time, you need only a few hours to visit this place. Specially for people on a transit it will be good.",5,February 2016
Simien Mountains National Park,Breathtaking,"On the day I was to go to the mountain, I took ill but my friend I was traveling with came back with great pictures and told me how beautiful the place was, breathtaking, definitely a must visit.",4,October 2012
Simien Mountains National Park,Amazing,When booking this trip go inside the castle walls and request a guide that is actually licensed by the heritage board or you will be ripped off. For a two-three day trek you should really be spending no more than 80-120 USD. To see the...,5,October 2012
Simien Mountains National Park,What a fantastic place!,"We visited the Simien Mountains for a 5 day trek as part of a larger tour of Ethiopia.  It was a real highlight of the trip!

We used Explore Abyssinia Travel to arrange our whole trip to Ethiopia from when we landed in Addis Ababa...",5,October 2012
Simien Mountains National Park,"Great view, Loads of Gelada Baboons","The views in the park are wonderful and especially in this season everything is flowering so it's even better. 
You will surely see both the local Ibex and the Gelada Baboons which travel in huge packs and can be seen almost everywhere. 
For those people...",5,September 2012
Simien Mountains National Park,The green Canyon,"Hello

Simien Mountains are certainly one of the greatest natural wonders of the world.
The below mentioned is meant to be as a guidance and not as a deterrence.

We were in Simien Mountains National Park end of August till beginning September for 5D4N.
Probably...",5,September 2012
Simien Mountains National Park,Lovely Mountain views,"Its worth the trip, the mountain are beautiful a bonus is seeing the baboons they are very attractive.  The walking is great.",5,August 2012
Simien Mountains National Park,Simien Mountains Trekking,"I was trying my best to communicate with the local community in Amharic and it fun. I really like the guide, team and the service in general. What i hate about Simiens is that Network is usually down so you can't access any calls",5,February 2012
Simien Mountains National Park,Astounding landscapes and views!,"You must go there NOT during the rainy season because otherwise the clouds will clutter the view of some amazing landscapes.
One can see endemic baboons here and it looks like a paradise for Rock climbing!",4,July 2012
Simien Mountains National Park,A wonderful place,We spent only a full day in the mountains and had wonderful views of the quite superb scenery. Gelada baboons and Walia Ibex were also brilliant. There is no doubt that this is a `must visit' in Ethiopia.,5,November 2011
Simien Mountains National Park,Simien Mountains,I travelled in January 2009 to the Simien Mountains on a 10 day trek led by local guide Meles Yemata - the landscape is nothing short of spectacular but the trip was greatly enhanced by having the local knowledge of our guide Meles Yemata.  Meles...,5,June 2011
Rock-Hewn Churches of Lalibela,This is why you came here!,"Amazing to imagine how this structure was carved so long ago, and they even considered drainage!  It is as spectacular as you expected.  Be forewarned the ticket price for the churches, good for several days, is $50--very steep.  Do not miss this!",5,February 2014
Rock-Hewn Churches of Lalibela,Wonder of the World,Words cannot express the wonder this church is. It is truly a treasure to humanity. It is so beautiful and the people of Ethiopia are so kind to share it with the rest of the world. Was lucky enough to visit early one morning when...,5,March 2014
Rock-Hewn Churches of Lalibela,Mind Blowing,"It is as though you get in a time machine and go back 1,000 years. It is the most incredible place to visit and is truly one of the wonders of the world. Went with my 6 year old and she loved it. You you...",5,March 2014
Rock-Hewn Churches of Lalibela,Church of St George,Incredible work.  Hard to believe it is chiseled out by hand.  Definitely the best of all the rock-hewn churches.,5,March 2014
Rock-Hewn Churches of Lalibela,Hard walking at 8000 feet,This is the best of the churches for understanding the method of construction. The churches are only open for a few hours per day and it can get quite hot in the afternoon. I'd recommend taking a couple of days to see them all unless...,5,March 2014
Rock-Hewn Churches of Lalibela,early morning visits recomended,"Visit early in the morning and you can listen to the drums, chanting and of course miss the heat of the day.",4,February 2014
Rock-Hewn Churches of Lalibela,Churches of lalibela,Definite must to see the churches. One of the wonders of the world. We did the churches over 2 days. The guides are lovely and extremely knowledgeable. Keep the receipt for entry as the Ethiopian calendar is different. Our ticket said June 2006. It was...,5,February 2014
Rock-Hewn Churches of Lalibela,unique,It is one of the rare places in Africa .no words can explain the beauty of these churches built in the stones like a village of churches built with lot of love,5,January 2014
Rock-Hewn Churches of Lalibela,fantastic,"the best one in all the churches, but inside is small and shabby. You will like it just sitting at the top looking down on it.",4,February 2014
Rock-Hewn Churches of Lalibela,Worth the trip to Ethiopia,A stunning church; the best of the churches in Lalibla and it is also the best to see since there is no need for the protective canopies that cover the rest of the rock hewn churches. Awe inspiring!,5,February 2014
Ethnological Museum,Nice intro to a vast and complex subject,The variety and richness of Ethiopian culture and heritage makes it a difficult topic to explore in depth in a short space of time. This museum gives a good intro into and overview of the subject.,3,November 2013
Ethnological Museum,Excellent Museum,"This is the best museum in Addis Ababa, with a large and well interpreted section on ethnology, a section on traditional musical instruments, a large collection of ancient Christian icons and crosses, Emperor Haile Selassie's private rooms, and a museum shop. And it is open...",5,November 2013
Ethnological Museum,Hard to find but well worth it.,If is hard to find but a look at the photo with these reviews will help a lot.  You then need to know the museum is on the first floor.  Entrance 100 Birr for non-student foreigners.  We collected a student guide with good English who...,5,November 2013
Ethnological Museum,Very Interesting Historical Visit,"A very interesting look at the beginning of humanity and a lot of very interesting information about recent discoveries. Interesting also to see Lucy, the world's oldest lady (skeleton). The Lucy restaurant at this venue is also well worth the visit",5,October 2013
Ethnological Museum,Interesting to visit at the end of your journey through Ethiopia...,"Compared to the National Museum in Addis, the Ethnological Museum is a gem. Located on the campus of Addis Ababa University, the museum features explanations of all the aspects of Ethiopian culture, including interesting information on the tribes. I went to the museum after spending...",4,October 2013
Ethnological Museum,A fascinating instruction on the amazing diversity of Ethiopia.,"This museum is somewhat thin on tangible items on display but more than makes up with readable, well and authoritatively written descriptions and explanations of just about everything you might like to know about some aspect of Ethiopian life, history and culture.  I struggle to...",5,October 2013
Ethnological Museum,Great visit,"Although you might get eye strain from the poor lighting - they simply won't turn on the lights, this is a great visit.  We enjoyed this after traveling the country and understanding a bit more about the ethnology first hand.  We easily spent 2 hours...",5,October 2013
Ethnological Museum,Worth the visit,"A nice museum in the campus of Addis university.
about an hour tour, you can pick up a student as a guide on campus.
good place for a rest from the intense city!",4,September 2013
Ethnological Museum,Great display of culture,The items displayed are well visible.  Fantastic lighting in the museum. Great use of guides. The museum is however not popular with the locals. Local tourism should be encouraged. Great weekend get away even for the whole family.,4,August 2013
Ethnological Museum,Interesting and hard to find,The museum is average but does give good explanations about Ethiopian tribes and cultures. only thing is there was no signs and nobody knew where it was spent a good few hours looking.,3,September 2013
Wakanda Art Gallery,A raw gem,"Popped in for a drink. The paintings are pretty average, except for the work of Mengistu Alemayehu, a very promising young artist. Gifted, worth following.",4,September 2019
Wakanda Art Gallery,Amazing  Combination between Art & Coffee,"Wakanda Art Gallery is a new opening  Art Exhibition in Bahir dar As it seem , the walls of the Sitting lobby is all covered by paintings done by Ethiopian artists , most of the paintings reflect the Ethiopian culture , some of these paintings...",5,July 2019
National Museum of Ethiopia,Home of Lucy,An interesting museum although not in very good upkeep and many of the exhibits are poorly labelled with the possible exception of the palaeontology section and Lucy. An interesting collection of art on the first floor - much of it very colourful. The ethnographic collection...,4,March 2015
National Museum of Ethiopia,"Cute little place with a good story, though presentation could be improved","The National Museum is a four-floor building that you can walk through in half an hour, it's really quite small. Each floor has a different theme showing a part of Ethiopian history. 

The basement with the pre-historic exhibition about the beginnings of man is well...",3,June 2015
National Museum of Ethiopia,Visiting Lucy,"Very informative, particularly about Lucy, our common ancestor.  We presented, and gives you a sense of the pride Ethiopians take in their cultural history.",4,May 2015
National Museum of Ethiopia,nice stand about Lucy,It's quite a poor museum but it's a very visual and clear presentation how monkeys became people.  Lucy is adorable!lots of small ethiopian school guys makes your museums stroll very cute and sissy,5,May 2015
National Museum of Ethiopia,The reason to go was Lucy but must say museum is very well laid out,The huge  collection of our ancestors including the famous Stand Up Lucy ..in an Italian style villa .,3,June 2015
National Museum of Ethiopia,It is worth visiting,"We read mixed reviews before visiting but we are glad we did since it is really worth it. It does not take long as it is not very big, but it helps you get a good idea about the history of Ethiopia.",4,April 2015
National Museum of Ethiopia,interesting and the art is pretty nice,"interesting and the art is pretty nice, doesn't take long to get round 1 hour should be enough, small fee to get in. something to do while in the area.",3,May 2015
National Museum of Ethiopia,It is almost compulsory to visit Lucy whilst in Addis,"Start in the basement where the exhibits are displayed in a meaningful way and visit Lucy so you can see what all the hype is about.   Upstairs they seem to have run out of steam and enthusiasm, so ten minutes here is enough.   They have...",3,May 2015
National Museum of Ethiopia,Must see,even though this museum is small but it has a very good collection of items from Ethiopian heritages,5,January 2015
National Museum of Ethiopia,Watch the start of human history,"Pretty small museum, if you spend an hour you have plenty of time. Make sure you visit the lower floor to see Lucy. Do not forget to explore the garden around the museum.",4,May 2015
National Museum of Ethiopia,Expedition Group ,The team decided to try this out on the last day of the trip. It kept a load of 16 year old girls busy for an hour and a bit. I liked it very informative the basement section to laid out well. Of course Lucy...,4,July 2015
National Museum of Ethiopia,Worth a Look,This is a nice museum well worth a visit.  They have a new paleontology display on the lower level that is especially interesting.  I would plan about an hour or maybe a little longer to see the collection.,4,April 2015
National Museum of Ethiopia,Whirlwind pit stop on a work assingment to the AU,I spent four days in Ethiopia working at the AU in October last year and had a jam packed work schedule. Quote by chance with barely any time we stopped in the centre of town (thankfully) to experience one of the only tourist sites time...,3,October 2014
National Museum of Ethiopia,Informative,"We really enjoyed seeing different art and artifacts of Ethiopia's history.  Lucy is the big attraction, but it was also interesting to see some of the thrones, crowns, and colorful art.  Menilik II's car is out front too, rumored to be the first car in...",4,June 2015
National Museum of Ethiopia,Diverse and informative,"This museum has  updated it's bottom floor where there is a lot of information on the history of Man and animals. The highlight is the replica of Lucy. There is a lot to learn and see, and there are descriptions in English if you don't...",5,October 2014
National Museum of Ethiopia,"Lucy: ""No more 'splaining to do"": Great Museum Exhibition","In the center of Addis Ababa is the Ethiopian National Museum. Firstly, it is constructed as an Italian villa, although I am not so sure that I see that. Although it has been around for decades (1930’s), it was in the mid-1970s that the government...",4,May 2015
National Museum of Ethiopia,Amazing place,I loved the nice tour guide and the amazing facts. You'll love it! With all the pictures and artifacts. Its breath taking. You'll be so glad you went.,4,July 2014
National Museum of Ethiopia,Worth it just to visit Lucy ,"Just go see Lucy...  The rest of the museum has nothing of note.

The basement has a decent exhibit on evolution - human and animal. Bring your glasses if you wear them, there's a lot to read!

Do have a break,  lunch,  etc at the...",4,June 2015
National Museum of Ethiopia,"Lucy,  3.2 million years old.","Read about the Lucy who is 3.2 million years 
Old  so wanted to see her while I was in country.
The museum was old  and sparce but still a good 
See,  cost was 10 birr. 50 cents.   If your a history buff
, you will...",4,June 2015
National Museum of Ethiopia,"Kinda nice at first,,,,end was a bust",The prehistoric bones and Lucy were great displays on the first floor ....after that it was all downhill....top 3 floors get worse as you walk thru....Not very well maintained displays....Not very organized....Not much of explanation of displayed items deeper you get into the museum....,5,June 2015
Simien Mountains National Park,Beautiful mountains and fanstastic ginada monkeys!!,"I was in this mountins in  october and It was great time. Simien moiuntains there are one of the beautiful in all word! The mountains have something what you do not meet  in any diffrent places,.. I think about Ginada monkeys! Al trekking was great...",4,October 2018
Simien Mountains National Park,Wonderful trip to Simien Mountains Nationalpark,"I had the best trip at the Simien Mountains Nationalpark with my family. 
We where four people and we traveld for four days with our guide Teshome Bezabe.
We saw a lot of animals like monkeys and mountain gouds and the sunrise in the morning...",5,November 2018
Simien Mountains National Park,"Simien Mountain Tour Guide, Gismu - Great Guide for Trekking Simiens","I just want to share my experience we had with a Tour Operator from Gondar / Debark, where I and my husband have booked a trekking tour for the Simien Mountains in Northern Ethiopia. Our guide called Gismu Syum, he really gave us a very...",5,October 2018
Simien Mountains National Park,Unforgettable 2 days Simien Mountain Trekking with Gismu from Ethiopia Trek,"We are  a couple from Austria and have just come back from a wonderful 8 days individual journey through Ethiopia.

The definite highlight of our tour was a 2 days trekking tour at Simien Mountains organized by Mr. Gismu Syum, the owner of Ethiopia Trek,...",5,October 2018
Simien Mountains National Park,Simien Mountains Oct 2018 Australian tourist,"2 days & 1 night at the Lodge, trekked to the waterfall, altitude got the heart pumping,
Two days with the Gelada monkeys not enough, the food and wine at the Lodge was great, take a warm jacket & good hiking shoes/boots.
Our guide Eyosi...",5,October 2018
Simien Mountains National Park,4 days trek at the simien mountains,"Just finished a 4 days trek in the simien mountains.
Every trip starts with good plan.
Lucky us we got excellent recommendation for Bewuketu agency (Bocata).
We talked with him on whatsapp before our trip and got from him all the details needed.
Everything was...",5,October 2018
Simien Mountains National Park,Great 3 day/2 night trip with Bewketu,"After long considerations, consulting with a few local agencies and studying the maps, we decided to opt for the 2 nights/3 days including Imet Gogo. It turned out to be the right decision for us. We also decided to take Bewketu aka Bocata as our...",5,October 2018
Simien Mountains National Park,3 day trekking,"We had an amazing 3 day trekking tour in the simien mountains. The national park is wonderful and our guide did a great job. He is funny, knows everything about the environment in the park and told us a lot about the country. We really...",5,October 2018
Simien Mountains National Park,Simeon Mountains,"We had a fantastic time exploring the Simeon Mountains. We arranged for a tour company to take us from Gondar into the Mountains and camped overnight in Sankaber and Chenak - 3 days. The weather was fantastic, views were amazing, we saw a troops of...",5,December 2017
Simien Mountains National Park,Great 3day/2night trip from Gondar,"Our group had an amazing time in the Simien Mountains during our 2 night/3day tour organised through Peter. His office, Simien Image, is opposite the L-Shape Hotel and contact on peteradal@yahoo.com or whasapp +251918721923. He charged $200pp to include everything and we stayed at Sanakabar...",5,July 2018
Museum of Modern Art/Goethe Institut Ethiopia,If you have a lot of time in Addis,"The building is adjacent to the Goethe Institute; and opposite to the University of Addis Campus for sociology (something like that) - if you walk into this campus turn right, you will arrive at the main street where the University of Addis' main gate is...",3,January 2019
Museum of Modern Art/Goethe Institut Ethiopia,             Expectation verses reality,When I enter to the musuem I find two women busy on hunging paints.There was no one at the reception.I make my way in and ask one of the ladies if there is a fee and If I am allowed to take pictures I was...,4,November 2018
Museum of Modern Art/Goethe Institut Ethiopia,A museum in need of a brush up,"The building hosting the Modern Art Museum is easier to be found via its secondary entrance, rather than the maingate. Guards at the maingate are not well aware of the museum. It's situated left side before the Goethe Institute' itself. The reception staffer are polite,...",3,October 2018
Museum of Modern Art/Goethe Institut Ethiopia,Nice Modren Art collections,I had great time Museum of Modern Art/Goethe Institute Ethiopia after visiting The Ethnographic museum of Ethiopia at 6 kilo never miss it if you are there.,5,June 2015
Museum of Modern Art/Goethe Institut Ethiopia,great place for rainy day,i have been manytimes at  goethe institut they have some collection of art work someone who love to see abestract art this a place to recomend and they also offer german langue class,4,October 2015
Museum of Modern Art/Goethe Institut Ethiopia,Nice for lunch,Interesting place to look at art and have lunch.  Nice way to spend an afternoon.  They also intermittently host concerts,4,October 2014
Museum of Modern Art/Goethe Institut Ethiopia,History Check,I had some time between meetings and a quick stop was arranged to see some of the extraordinary works on display. The visit was brief but worth it. I was quite fascinated by the history behind some of the displays. Planning for a longer visit...,3,June 2015
Museum of Modern Art/Goethe Institut Ethiopia,Goethe Institute,I went here on a Sunday.  It was very quiet and the art was amazing.  So I had a great time.  I think this is a great place to visit while you are in Ethiopia.,4,September 2013
Omo National Park and River,Getahun makes all of the difference,"Four friends recommended Getahun as the contact for visiting cultural Ethiopian tribes. After emailing Getahun we found out that his prices were a fraction of that offered by other leading tour companies. With our friends assurance that we wouldn’t be disappointed by his service, we...",5,February 2019
Omo National Park and River,Omo Valley,My wife and I were in Addis Ababa volunteering on a Rotary Club project there. We had 5 or 6 days of down time so we decided on an exploration of Omo Valley.  (If you fly into Ethiopia on Ethiopian airlines you are entitled to...,5,February 2019
Omo National Park and River,Great places to visit and awesome help from Baby Jinka,Omo river valley and its tribal traditions are one of the most fascinating areas of the world. I was planning a trip to visit this area and I came across a local youth called Baby Jinka. He was really helpful since beginning. We became friends...,5,February 2019
Omo National Park and River,Amazing guide. Motorcycle. Off the beaten track.,"We went (2 girls) on motorcycle’s trip to the Omo Valley for 3 days. Aman was an amazing guide, he designed the circuit as we wished. We both didn’t want to do a human safari (pay for pictures and use people in a commercial way)...",5,February 2019
Omo National Park and River,"Omo is a true fantastic pice of Africa, but you need a really good guide - fortunately we got one",We were 2 Persons traveling the lower Omo valley for 4 Days with Emanuel (Emany) the operator of Explore Omo Valley. To get a great experience you have to invest some money and find a really good guide. Only with that you can avoid that...,5,November 2018
Omo National Park and River,Amazing trip - excellent guide - John Elino,"My friend and I just returned from an unforgettable trip to the Omo Valley. It was a trip of a lifetime. We spent 5 days visiting the different tribes with our excellent guide John Elino.
My friend and I are both photographers and planned this...",5,January 2019
Omo National Park and River,Five days with the Best guide of Omo VALLEY! ,"We took 5 days in the Omo VALLEY with Anwar, or Solayke Lalo as you can find him here or Facebook. We were two adults and 2 children aged 9 and 11. Anwar is a very kind guide, always smiling and taking care of everything....",5,February 2019
Omo National Park and River,Great Visit with Aron,"After visiting most of the North of Ethiopia, I decided to squeeze in a 48 hour trip to the Omo region. I’m so glad I did. 

My guide was Aron Tamene, a fantastic 27 year old, with many years of Omo region experience. A native...",5,January 2019
Omo National Park and River,"Amazing, Amazing !! with ""Babi"" (Babijinka36@gmail.com) 5 day tour through Omo Valley.","I had a great 5 day tour through the Omo Valley with Guide ""Babi"" and very experienced driver ""Micky"" with a very good car, they have with me in a relaxed way visited villages, markets and various tribes and even with the Hamar tribe overnight,...",5,February 2019
Omo National Park and River,Last of Real Africa,"I recently returned from a trip to Omo National Park and Omo Valley and can truly say it was a once in a lifetime experience. The scenery, people and cultures were amazing and beautiful. If the government and missionaries have their way, this place and...",5,February 2019
Addis Ababa Museum,Not to be missed,"Ethiopia has got so much history and I enjoyed every minute  I spent in this museum
And of course Lucy was the main attraction for me. But the evolution of all the other animals on display was interesting.
This museum holds some very precious artefacts...",5,October 2019
Addis Ababa Museum,Say hello to your great-great....granny.,"Fascinating collection of archeological discoveries, and works of local artists.Highlight is 'Lucy', the ancestor of all hominids. Some exhibits would benefit from better labelling, and the museum shop on the top floor is hard to find.",4,October 2019
Addis Ababa Museum,History of Addis Ababa,"If you are interested in the history of Addis Ababa, from its foundation in 1886 until today, this is the museum you must visit! The history is chronologically very well explained and supported with valuable photographs from all periods and items used in the past....",5,August 2019
Addis Ababa Museum,Historically interesting,"Lucy, the oldest human fossil ever discovered, was the center of attraction in this museum. The history of Ethiopia and its leadership is also well preserved in this museum.",4,June 2019
Addis Ababa Museum,Worth spending an hour there,"It has to be said that for those used to top curated museums, the Addis Ababa museum could prove a little frustrating. While there are many interesting photos and artefacts, there is not always a natural 'flow' of information that leads one through Ethiopia's long...",4,June 2019
Addis Ababa Museum,Local museum visit,We visited the museum with a guide. The entrance fee is cheap and I’d say worth visiting. You get to know their history before heading different area of Ethiopia.,4,March 2019
Addis Ababa Museum,Meet Lucy,"It's centrally located in Addis, walking distance from UNECA, Raddison Blue and not far from AU and Mexico Square.
You'll be able to learn more about the great history of Ethiopia.
The center of attraction is obviously the 'Lucy', which you can take a picture...",4,January 2018
Addis Ababa Museum,Wey Addis Abeba Wey Arada Hoy..,"                         Addis Abeba museum is located at Meskel square along red terror museum.Its entry fee is 10birr for adult Ethiopian and 50birr for foreigners.This musuem is equiped with different artifacts,pictures which shows how Addis Ababa was prefered to be a capital city of Ethiopia at...",4,September 2018
Addis Ababa Museum,"Needs an upgrade, but you cannot miss this place!",The museum is old and does need an upgrade.. but where else in the world can you see Lucy!! this must be one of the seven wonders of the modern world!,4,September 2018
Addis Ababa Museum,A good overview of the hstory of the City,"In this museum you learn that that the capital of Ethiopia was once considered for the top of Entoto Mountain but the fertile land tot he southeast (present day Addis Ababa) was a nicer place and easier to access.

Many people say they cannot find...",4,July 2018
National Museum of Ethiopia,Lucy in the basement,"It is as cheap as chips to get in here (10 bihr) so great value. There are four floors to the museum and it won't take long to get round - An hour is about right.
Some of the artefacts would benefit from a bit...",3,March 2018
National Museum of Ethiopia,LUCY!!!,"Very interesting museum and fascinating to see ""LUCY"". The museum  (the basement of the museum) is excellent with clear description of discoveries.",5,January 2018
National Museum of Ethiopia,Go here to see Lucy!,"For a very modest entry fee you can see the skeleton of the world famous Lucy! The basement displays of archeological remains are simple and well done though poorly lighted. The rest of the museum could use a facelift, but it is Lucy who steals...",4,February 2018
National Museum of Ethiopia,The museum home to early hominids Lucy and Selam,While the entire building and exhibits are tired and dusty a visit to see our early ancestral hominids is very special. The information presented ishould be of interest to all.,4,March 2018
National Museum of Ethiopia,Enjoyed seeing Lucy!,We ended up going twice....mostly for something to do for an 8-year old.  But enjoyed it overall.  Only visited the basement level on the 2nd trip.,4,March 2018
National Museum of Ethiopia,Interesting,"A very small museum for a National one.
I saw more history at Axum Museum were are a lot of golden crones from former kings.",3,March 2018
National Museum of Ethiopia,Lucy is the best thing here,"The only reason to come here is to see the famous Lucy. The museum is small, but the ground floor does have a pretty good exhibit of paleontology and the ancient history of humans. The other floors concentrate on Ethiopia and is very basic.",3,March 2018
National Museum of Ethiopia,Good museum,"Not quite as good as the Ethnological Musuem but still one of the better museums in the country, lots of variety. Of course Lucy and some other artifacts are major attractions but they could do a better job of displaying them. Some displays have decent...",4,January 2018
National Museum of Ethiopia,"Of course, Lucy.","There is no reason not to go. It doesn't take long or cost much.

I never thought I'd say this, but, they need to raise the ticket price. The ticket price of 10birr is nothing. They should charge 100 birr(or more), and use the money...",3,March 2018
National Museum of Ethiopia,Lucy Lucy,Just visit Lucy made Ethiopia trip worthhwhile. The first ancestor of humankind. They need to brush her up with some fancy exhibition though.,5,March 2018
Simien Mountains National Park,unic landscape with lots of fauna and nature,"My friends and I wanted to have a glimpse of the Simien Mountains. To visit the mountains you shoud spend at least 3 days but we were short of time. So we arranged a tour in Gonder with Simien trek tour (near the piazza). 
We...",4,August 2019
Simien Mountains National Park,Simien Mountains Lalibela and Addis,"I meet my tour guide Abebe Birara  while visiting Gondar, he showed me around the amazing castle there. He asked me if I would like to do the Simien Mountains trek 2 days and one night, I agreed all arrangements were done and he accompanied...",5,May 2019
Simien Mountains National Park,Wonderfull,"I was in Siemens mountains one day tour with Adam and his friend agency. Everything was wonderfull, the transportation, the meal, the guide...
Adam and his friend was a very nice persons and help us in everything.
If U have to repeat, I Will do...",5,February 2019
Simien Mountains National Park,2 day / 1 night trekking,The three of us decided to go for a 2 day trek with 1 overnight and we absolutely loved it. Although from time to time the view was covered in fog (luckely enough it opened up often as well) we really enjoyed our trek. Saw...,5,July 2019
Simien Mountains National Park,"Fantastic Views, Hiking, and Experience!",I spent 2 days in the Simien Mountains and it was an incredible experience - I wish I had planned better in advance to stay longer! The views during the hike were spectacular and the hike was relatively simple. We stayed in a lodge in...,5,July 2019
Simien Mountains National Park,Do your with Daniel molla,"I did a tour with Daniel Molla and it was organized so well. He was very kind and went above and beyond to make my time in Ethiopia memorable. 
You can book a tour with him via email or by contacting him on WhatsApp
Email:...",5,November 2018
Simien Mountains National Park,A great time in the Simien Mountains,"A:

I went to Ethiopia in January 2019 and I  contact Abebe Birara tto organize a tour of 3 days in the Simien Mountains! Everything was organized very well: remember you are in Afrika, don’t rush)! We slept in simple huts, every night there was...",5,January 2019
Simien Mountains National Park,Amazing Simiens,"Me and my girlfriend had decided to spend our August holidays in North Ethiopa and Simiens were defenitely the place to go. 

Simiens weren't at their best due to raining season but the scratch we could see was amazing, the views of the valley, the...",5,August 2019
Simien Mountains National Park,Mind blowing scenery and a fantastic host,The Simien Mountains are definitely a must visit when visiting Ethiopia- and doing some hiking is a fantastic relaxing activity away from the hustle and bustle such as Lalibela or Addis. What made our trip through Ethiopia was our fantastic host - Desu (Desalgn2012@gmail.com and...,5,June 2019
Simien Mountains National Park,Put the Simien Mountains on top of your travel list and book your tour with Desu!,"The Simien Mountais are probably the most beautiful mountains I have ever seen! We spent there 3 days during the rainy season, even though we were told to experience very poor visiblity. However, it turned out to be completly different discovering the beautifully diverse nature...",5,August 2019
Simien Mountains National Park,Magnificent scenery,"We organised a trip in our hotel in Gonder. We organised a driver to Simien Lodge on a Monday and back from Chennek on the Friday.

When we got to Debark where the park fees were paid, we picked up our Guide and Scout who...",5,None
Simien Mountains National Park,Trekking in the Simiens with Alex!,We just finished a 3 day trek in the Simien Mountains with a local guide - Alebachew Abade - Alex to us farengis!  We had read good reviews about him here and some travel blogs and contacted him a few months ago via email for...,5,None
Simien Mountains National Park,Incredible mountains,"If you love mountains, you'll love the Simiens. They are spectacular. We travelled there as part of a 2 week tour of Ethiopia. It is also an excellent place to see and get up close to Gelada baboons. Some companies also organise multi-day treks (this...",5,None
Simien Mountains National Park,"Astonishing place, and virtually empty","In the far north of Ethiopia lies one of the most spectacular national parks in the world, Simien National Park. Set high in the mountains, the park is famed for gelada (bleeding heart) baboons, and for jaw-dropping views of immense scale. We hiked for all...",5,None
Simien Mountains National Park,Trekking in the Simien Mountains,"I've never seen the Grand Canyon - but I'm prepared to argue that the view over the North Simien Escarpment is the best in the world.  It stretches for miles, at least seven erosion platforms cascading down the precipices, crisp and clear until lost in...",5,None
Yabelo Wildlife Sanctuary,Birdwatching tour ,"Visited with local scout who took us to the right area to see the Stresemann's Bush Crow.

Bird life quite good but not too many mammals seen.",4,November 2018
Yabelo Wildlife Sanctuary,Nothing to see,"I paid entrance fees and a guide, drove and walked around for two hours, saw cows and butterflies and at the end of the ""tour"" the guide said unfortunately wild animals had migrated away... waste of time. Ethiopian wildlife reserves in general are fairly poor...",2,June 2018
Yabelo Wildlife Sanctuary,"Wildlife is around, but very shy","If you are patient and have good eyes there are quite a large number of birds around.  However, mammals (hares) were very shy.",4,December 2015
Yabelo Wildlife Sanctuary,Birdwatching,"From Addis till Arba Minch, we were in the mountains and for people that enjoy the african landscape this can be disappointing. Well if you really want to go back to Europa with the felling you were in Africa, go till Yabelo. It was goed...",4,August 2015
Simien Mountains National Park,4 days in Semien,Amazing time in the Semien Mountains. I highly recommend it to anyone visiting Ethiopia! Our guide Taz (taz.simien@gmail.com or via WhatsApp +251 93 318 1780) was unbelievable. Super knowledgeable and the food was great.,5,January 2019
Simien Mountains National Park,"4 days, 3 nights: Great mountains, many baboons","We enjoyed our 3 nights in the Simien mountains very much. We saw many baboons, and saw the Simien wolf and the Walia ibex once. The 4th day (sleeping at Chennek and climbing mount Bwahit) was definitely crucial in our case it as this allowed...",4,December 2018
Simien Mountains National Park,Terrific private guided tour through Simien,"Recently got back from a 4 day hiking trip in Simien, which was outstanding. Starting with a market day visit in a village on the way there, and then 3 nights of camping out in the mountains. I did my research here, and selected Bewketu...",5,December 2018
Simien Mountains National Park,Wonderful 4-day hike with Taz,4-day hiking trip to Mt. Bwahit with a friend. Taz (taz.simien@gmail.com or via WhatsApp +251 93 318 1780) was our guide and he was excellent. Taz was recommended to me as a guide from another friend who had previously done a trip with him --...,5,December 2018
Simien Mountains National Park,"Unforgettable views, the wild, the animals and all...","We enjoyed our short stay in Simien Mountains (one night in the tent, one night in the Simien lodge), the trekking is great and easy, the views are spectacular, and the animals really there (monkeys, birds, antilops, etc).",5,December 2018
