Document_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,Text
958,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Only if it were clean
959,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high","Noisy, dirty and wonderful"
960,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",beautiful lamu
961,2.0,0.1394,"tour, walk, cheese, time, coffee, set, viewpoint, average, food, half",Unforgettable impressions
962,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Interesting walk in Kibera
963,4.0,0.1522,"lunch, family, afternoon, stop, location, history, famous, scenery, collection, shopping",Old Arabic design
964,3.0,0.1422,"view, kid, educational, city, home, cultural, short, magical, full, part",Old part of Mombasa 
965,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Best attraction in Mombasa
966,1.0,0.1368,"day, food, trip, guide, quick, spot, real, live, people, feel",Bustling and filled with history 
967,0.0,0.14,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high","History, yes; attractive, no"
968,2.0,0.1422,"tour, walk, cheese, time, coffee, set, viewpoint, average, food, half",Old town tour 
969,0.0,0.1682,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Wonderful buildings dating from the 16th century
970,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Good to see
971,7.0,0.1334,"view, culture, garden, architecture, cool, setting, service, environment, spectacular, life",Good overall view of Amboseli park
972,7.0,0.1569,"view, culture, garden, architecture, cool, setting, service, environment, spectacular, life",A spectacular view of all the Amboseli has on offer
973,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Great views
974,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Good Picnic spot
975,0.0,0.1368,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Popular picnic spot and clean toilets!
976,4.0,0.1394,"lunch, family, afternoon, stop, location, history, famous, scenery, collection, shopping",Great place to have a vies and also take a lunch
977,6.0,0.1422,"experience, tea, amboseli, top, stunning, world, unique, art, story, historical",Lovely historical church building
978,5.0,0.1724,"worth, walk, farm, visit, meal, small, bird, child, sunset, gold",old is gold with the prominent Anglican Church
979,0.0,0.1373,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Accessible and practical
980,3.0,0.15,"view, kid, educational, city, home, cultural, short, magical, full, part",A visiting stranger who was made to feel right at home
981,6.0,0.1422,"experience, tea, amboseli, top, stunning, world, unique, art, story, historical",A mature worship experience.
982,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",More of a museum
983,4.0,0.1422,"lunch, family, afternoon, stop, location, history, famous, scenery, collection, shopping",Lovely location for a great lunch
984,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Very Good Place to Visit
985,6.0,0.1473,"experience, tea, amboseli, top, stunning, world, unique, art, story, historical",ONE OF MOST MEMORABLE DINING EXPERIENCES EVER!
986,0.0,0.1368,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Fine food - colonial atmosphere
987,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Okay
988,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",nice to visit
989,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Interesting and the amazing part of Mombasa
990,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Amazing 
991,3.0,0.1587,"view, kid, educational, city, home, cultural, short, magical, full, part",Some Parts Good Some Parts Bad
992,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Great
993,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Beautiful
994,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Beautiful place
995,0.0,0.1394,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high","Highly recommend, would go again!"
996,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Lovely little hideaway.
997,2.0,0.1548,"tour, walk, cheese, time, coffee, set, viewpoint, average, food, half","Great cheese, tour a tad bit disappointing"
998,4.0,0.1422,"lunch, family, afternoon, stop, location, history, famous, scenery, collection, shopping",Great family outing
999,2.0,0.1394,"tour, walk, cheese, time, coffee, set, viewpoint, average, food, half","Great Tusks, Poor Maintenance"
1000,1.0,0.1313,"day, food, trip, guide, quick, spot, real, live, people, feel",Great Tusks to visit in Mombasa
1001,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Nice stroll but not very well kept.
1002,0.0,0.1394,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Potentially a beautiful city park!
1003,7.0,0.1422,"view, culture, garden, architecture, cool, setting, service, environment, spectacular, life",Cool place to just sit and relax.
1004,6.0,0.1422,"experience, tea, amboseli, top, stunning, world, unique, art, story, historical",experience Kenya rich heritage
1005,4.0,0.1501,"lunch, family, afternoon, stop, location, history, famous, scenery, collection, shopping",Great place with a mix of Portuguese and Arabic feeling
1006,7.0,0.1422,"view, culture, garden, architecture, cool, setting, service, environment, spectacular, life",Lovely architecture
1007,2.0,0.1389,"tour, walk, cheese, time, coffee, set, viewpoint, average, food, half",A tour through Old Town is eye-opening and a MUST-DO.
1008,2.0,0.1422,"tour, walk, cheese, time, coffee, set, viewpoint, average, food, half","A lovely, relaxing setting"
1009,5.0,0.1536,"worth, walk, farm, visit, meal, small, bird, child, sunset, gold","Wonderful food, worth visiting"
1010,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Charming locale; lovely lunch
1011,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Good atmosphere and beautiful garden
1012,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",LOVE KAREN BLIXEN GARDEN RESTAURANT
1013,3.0,0.1334,"view, kid, educational, city, home, cultural, short, magical, full, part",I love markets
1014,1.0,0.1394,"day, food, trip, guide, quick, spot, real, live, people, feel",Awesome place to walk around for a day
1015,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",beautiful
1016,7.0,0.1334,"view, culture, garden, architecture, cool, setting, service, environment, spectacular, life",No much left of the Old Town
1017,5.0,0.141,"worth, walk, farm, visit, meal, small, bird, child, sunset, gold","Great place for a meal, massage, and artwork"
1018,4.0,0.1422,"lunch, family, afternoon, stop, location, history, famous, scenery, collection, shopping",Wonderful lunch
1019,7.0,0.1394,"view, culture, garden, architecture, cool, setting, service, environment, spectacular, life",Good food in a lovely setting
1020,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Great atmosphere - Poor food
1021,2.0,0.1422,"tour, walk, cheese, time, coffee, set, viewpoint, average, food, half",A wonderful garden for a light meal or just a cup of coffee
1022,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Hindu cultural centre 
1023,7.0,0.1422,"view, culture, garden, architecture, cool, setting, service, environment, spectacular, life",More colours than a rainbow
1024,4.0,0.1394,"lunch, family, afternoon, stop, location, history, famous, scenery, collection, shopping",A very unfulfilling experience.
1025,4.0,0.1422,"lunch, family, afternoon, stop, location, history, famous, scenery, collection, shopping",a good afternoon!
1026,3.0,0.1394,"view, kid, educational, city, home, cultural, short, magical, full, part",Nice Place for Lunch or Dinner
1027,0.0,0.1394,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Informative and fun for the kids too
1028,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Interesting
1029,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",A Fun Foodie Day out of Nairobi!
1030,6.0,0.1422,"experience, tea, amboseli, top, stunning, world, unique, art, story, historical",Awesome experience
1031,6.0,0.1565,"experience, tea, amboseli, top, stunning, world, unique, art, story, historical",Great learning experience
1032,2.0,0.1404,"tour, walk, cheese, time, coffee, set, viewpoint, average, food, half",Lovely way to spend an afternoon with lots of cheese
1033,2.0,0.1884,"tour, walk, cheese, time, coffee, set, viewpoint, average, food, half",can not wait to try their new cheese flavored with coffee and honey
1034,1.0,0.1368,"day, food, trip, guide, quick, spot, real, live, people, feel","A landmark symbol of Kenya and Mombasa, worth a quick visit photo while there."
1035,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",was good to see
1036,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Mombasa town own landmark
1037,7.0,0.1422,"view, culture, garden, architecture, cool, setting, service, environment, spectacular, life",Great view from the top!
1038,1.0,0.1394,"day, food, trip, guide, quick, spot, real, live, people, feel",educational trip
1039,2.0,0.1394,"tour, walk, cheese, time, coffee, set, viewpoint, average, food, half",Nice view but not unmissable
1040,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Great view of Amboseli lake and park 
1041,1.0,0.1431,"day, food, trip, guide, quick, spot, real, live, people, feel",Nice spot for a quick lunch!!
1042,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Good views
1043,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Charming old town
1044,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Old town charm
1045,1.0,0.1422,"day, food, trip, guide, quick, spot, real, live, people, feel",old town Arab reign felt here
1046,6.0,0.1422,"experience, tea, amboseli, top, stunning, world, unique, art, story, historical","The ""Old town experience"""
1047,0.0,0.1394,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Make sure you see the movie
1048,3.0,0.1368,"view, kid, educational, city, home, cultural, short, magical, full, part",Peaceful place and a break from Nairobi. It is an oasis and a calm ace to enjoy a cocktail and lunch. 
1049,4.0,0.1422,"lunch, family, afternoon, stop, location, history, famous, scenery, collection, shopping",Lovely place for lunch
1050,5.0,0.1507,"worth, walk, farm, visit, meal, small, bird, child, sunset, gold",Worth visiting for history lesson
1051,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Lovely to see this place
1052,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",nice place..
1053,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Really loved it!
1054,3.0,0.1422,"view, kid, educational, city, home, cultural, short, magical, full, part","Garden in the sun, delicious and not to be missed!"
1055,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Great place
1056,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Historical and fascinating
1057,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Lamu old town
1058,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Exquisite beach
1059,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Fascinating
1060,0.0,0.1347,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Green jewel with highly interesting features
1061,3.0,0.1394,"view, kid, educational, city, home, cultural, short, magical, full, part",Amazing location for a honeymoon!
1062,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Well worth a visit and have lunch
1063,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Memorable
1064,3.0,0.1587,"view, kid, educational, city, home, cultural, short, magical, full, part",My favorite home away from home
1065,7.0,0.1422,"view, culture, garden, architecture, cool, setting, service, environment, spectacular, life",Spectacular Africas Heritage
1066,4.0,0.1416,"lunch, family, afternoon, stop, location, history, famous, scenery, collection, shopping",Amazing history and beauty all under one roof.
1067,7.0,0.1334,"view, culture, garden, architecture, cool, setting, service, environment, spectacular, life",Nice place to Observe
1068,7.0,0.1378,"view, culture, garden, architecture, cool, setting, service, environment, spectacular, life",Great View
1069,3.0,0.1373,"view, kid, educational, city, home, cultural, short, magical, full, part",A great view of the surrounding park
1070,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Great view and a great place for lunch
1071,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Great place for a sundowner
1072,2.0,0.1422,"tour, walk, cheese, time, coffee, set, viewpoint, average, food, half",A good break during a game drive
1073,7.0,0.1356,"view, culture, garden, architecture, cool, setting, service, environment, spectacular, life",Good place to view
1074,7.0,0.1356,"view, culture, garden, architecture, cool, setting, service, environment, spectacular, life",Nice view.
1075,1.0,0.1422,"day, food, trip, guide, quick, spot, real, live, people, feel",Lovely place to visit on a nice day
1076,5.0,0.1422,"worth, walk, farm, visit, meal, small, bird, child, sunset, gold",Still worth a visit
1077,0.0,0.1368,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Good Place to Walk and Spend an evening
1078,4.0,0.1394,"lunch, family, afternoon, stop, location, history, famous, scenery, collection, shopping","good place, there were a large place for rexing"
1079,7.0,0.1394,"view, culture, garden, architecture, cool, setting, service, environment, spectacular, life",Great Picnic Spot downtown
1080,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Nice view of City Centre
1081,0.0,0.14,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Nice add on visit
1082,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Crocodiles <3
1083,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",good
1084,4.0,0.1368,"lunch, family, afternoon, stop, location, history, famous, scenery, collection, shopping",Easy Cheap Bargain Shopping
1085,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Nice Mosque
1086,5.0,0.1422,"worth, walk, farm, visit, meal, small, bird, child, sunset, gold",Still worth a visit
1087,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Excellent 
1088,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Nothing special 
1089,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Amazing
1090,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Beautiful mosque
1091,4.0,0.1422,"lunch, family, afternoon, stop, location, history, famous, scenery, collection, shopping",a good afternoon out
1092,4.0,0.1368,"lunch, family, afternoon, stop, location, history, famous, scenery, collection, shopping",More interesting place to visit than it sounds - worth stopping in
1093,3.0,0.1356,"view, kid, educational, city, home, cultural, short, magical, full, part",Ok for a few hours of croc viewing
1094,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Nothing special
1095,7.0,0.1422,"view, culture, garden, architecture, cool, setting, service, environment, spectacular, life","Interesting Place, yet to be developed"
1096,0.0,0.1394,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",I am sure that they dont make the cheese here!!
1097,0.0,0.1394,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Best cheeses made in Kenya
1098,2.0,0.1368,"tour, walk, cheese, time, coffee, set, viewpoint, average, food, half","Beautiful Lunch, Grounds and Delicious Cheese"
1099,2.0,0.1422,"tour, walk, cheese, time, coffee, set, viewpoint, average, food, half",Cheese and So Much More
1100,2.0,0.1528,"tour, walk, cheese, time, coffee, set, viewpoint, average, food, half","Delicious Cheeses, Fab Pumpkin Butter and a beautiful place to spend and afternoon"
1101,2.0,0.1587,"tour, walk, cheese, time, coffee, set, viewpoint, average, food, half",Mombassive old town tour
1102,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",An iconic symbol of the city
1103,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Nice to visit
1104,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Iconic Place
1105,2.0,0.14,"tour, walk, cheese, time, coffee, set, viewpoint, average, food, half",rooms are good
1106,2.0,0.1599,"tour, walk, cheese, time, coffee, set, viewpoint, average, food, half","Very Good Setting, Above Average Food"
1107,2.0,0.1422,"tour, walk, cheese, time, coffee, set, viewpoint, average, food, half",Perfect for events
1108,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Wow.........
1109,7.0,0.1394,"view, culture, garden, architecture, cool, setting, service, environment, spectacular, life",A good place to visit if you get fancied by history and literature and you are a Karen Blixen fan
1110,1.0,0.14,"day, food, trip, guide, quick, spot, real, live, people, feel",Real Out of Africa
1111,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Not Quite Fabulous
1112,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",A Beautiful Nairobi Garden
1113,4.0,0.1422,"lunch, family, afternoon, stop, location, history, famous, scenery, collection, shopping",Fantastic for lunch
1114,2.0,0.1343,"tour, walk, cheese, time, coffee, set, viewpoint, average, food, half","A lovely little spot for just a coffee, lunch or dinner"
1115,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",interesting African house
1116,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Memorable
1117,4.0,0.1587,"lunch, family, afternoon, stop, location, history, famous, scenery, collection, shopping",nice place for lunch and shopping
1118,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Lovely garden and restaurant
1119,4.0,0.14,"lunch, family, afternoon, stop, location, history, famous, scenery, collection, shopping",Family friendly
1120,6.0,0.1587,"experience, tea, amboseli, top, stunning, world, unique, art, story, historical",Excellent worship experience historic church
1121,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Welcoming and friendly
1122,1.0,0.1373,"day, food, trip, guide, quick, spot, real, live, people, feel",Friendly English speaking congregation
1123,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",old and new
1124,6.0,0.1334,"experience, tea, amboseli, top, stunning, world, unique, art, story, historical",See old houses
1125,1.0,0.14,"day, food, trip, guide, quick, spot, real, live, people, feel",Old Town on foot
1126,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",mombasa old town
1127,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Old Town
1128,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high","It´s ok, Nairobi Mamba Village in Karen"
1129,4.0,0.1422,"lunch, family, afternoon, stop, location, history, famous, scenery, collection, shopping",Perfect place for a Family Party
1130,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Good value
1131,3.0,0.1334,"view, kid, educational, city, home, cultural, short, magical, full, part",Great place for kids!
1132,4.0,0.1422,"lunch, family, afternoon, stop, location, history, famous, scenery, collection, shopping",Enjoyed Nice Lunch
1133,0.0,0.1368,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Great Views of the extensive Amboseli National Park
1134,6.0,0.1394,"experience, tea, amboseli, top, stunning, world, unique, art, story, historical",Stunning Views
1135,4.0,0.1368,"lunch, family, afternoon, stop, location, history, famous, scenery, collection, shopping",Enjoy a picnic lunch here! Dont forget to look for birds :)
1136,0.0,0.1356,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",a natural look out
1137,7.0,0.14,"view, culture, garden, architecture, cool, setting, service, environment, spectacular, life",LOVELY VIEW
1138,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Amazing views of the park
1139,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",fun fun fun:-) !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
1140,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Great tour guide
1141,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Lovely place
1142,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",A favorite
1143,3.0,0.1378,"view, kid, educational, city, home, cultural, short, magical, full, part",Good Place for kids
1144,0.0,0.1528,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high","Nice grounds, Average Restaurant, Those Poor Animals"
1145,0.0,0.1528,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Guides make a good effort to make you have fun...
1146,7.0,0.1356,"view, culture, garden, architecture, cool, setting, service, environment, spectacular, life",beautiful view
1147,2.0,0.1334,"tour, walk, cheese, time, coffee, set, viewpoint, average, food, half",A good photo opportunity
1148,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Iconic Sight !
1149,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Wow sheet metal
1150,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",A True Heritage!
1151,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",as far as you can see
1152,7.0,0.1378,"view, culture, garden, architecture, cool, setting, service, environment, spectacular, life",Great View
1153,7.0,0.1528,"view, culture, garden, architecture, cool, setting, service, environment, spectacular, life",Amazing place to get a birds eye view of the African plain
1154,7.0,0.14,"view, culture, garden, architecture, cool, setting, service, environment, spectacular, life",Great View
1155,7.0,0.1422,"view, culture, garden, architecture, cool, setting, service, environment, spectacular, life",Nice view point + interesting info
1156,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Amazing Sundowner
1157,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Nice view point
1158,4.0,0.1587,"lunch, family, afternoon, stop, location, history, famous, scenery, collection, shopping",Nice place to stop for picnic/box lunch
1159,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Great views
1160,0.0,0.1422,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",A nice park with a variety to see and do
1161,6.0,0.1422,"experience, tea, amboseli, top, stunning, world, unique, art, story, historical",Absolutely brilliant
1162,1.0,0.1587,"day, food, trip, guide, quick, spot, real, live, people, feel",Quick Day Out
1163,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",worth a visit
1164,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Great guide
1165,6.0,0.1373,"experience, tea, amboseli, top, stunning, world, unique, art, story, historical",Quant old town with good beaches
1166,1.0,0.1334,"day, food, trip, guide, quick, spot, real, live, people, feel",Lovely people 
1167,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",A old town 
1168,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Amazing place
1169,6.0,0.1394,"experience, tea, amboseli, top, stunning, world, unique, art, story, historical","Kiambethu, first tea farm in kenya"
1170,0.0,0.1368,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Excellent way to spend part of a day!
1171,5.0,0.14,"worth, walk, farm, visit, meal, small, bird, child, sunset, gold",Beautiful place so close to Nairobi
1172,6.0,0.1363,"experience, tea, amboseli, top, stunning, world, unique, art, story, historical",Kiambethu Tea Farm made me fall in love with Kenya - you have to go!!
1173,4.0,0.1422,"lunch, family, afternoon, stop, location, history, famous, scenery, collection, shopping",A great little escape!
1174,1.0,0.1394,"day, food, trip, guide, quick, spot, real, live, people, feel",Rewarding trip to get out of busy Nairobi
1175,1.0,0.1557,"day, food, trip, guide, quick, spot, real, live, people, feel",Lovely half day trip from Nairobi
1176,6.0,0.1422,"experience, tea, amboseli, top, stunning, world, unique, art, story, historical",GREAT EXPERIENCE
1177,2.0,0.1437,"tour, walk, cheese, time, coffee, set, viewpoint, average, food, half","Great time, great tea, and great food!"
1178,1.0,0.14,"day, food, trip, guide, quick, spot, real, live, people, feel",Refreshing and beautiful 
1179,3.0,0.1394,"view, kid, educational, city, home, cultural, short, magical, full, part",Warm ambiance
1180,2.0,0.1394,"tour, walk, cheese, time, coffee, set, viewpoint, average, food, half",Fantastic tea tour! 
1181,2.0,0.14,"tour, walk, cheese, time, coffee, set, viewpoint, average, food, half",Lovely time out
1182,5.0,0.1394,"worth, walk, farm, visit, meal, small, bird, child, sunset, gold",Still the best Tea Farm in Kenya!
1183,4.0,0.1422,"lunch, family, afternoon, stop, location, history, famous, scenery, collection, shopping",Great place for lunch but could do with a clean
1184,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Beautiful!
1185,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Exciting adventure at Observation Hill !!!
1186,4.0,0.1394,"lunch, family, afternoon, stop, location, history, famous, scenery, collection, shopping",Gives a fantastic view of the Amboseli National Park
1187,7.0,0.1378,"view, culture, garden, architecture, cool, setting, service, environment, spectacular, life",Best View in Amboseli
1188,7.0,0.1378,"view, culture, garden, architecture, cool, setting, service, environment, spectacular, life",View from the top
1189,5.0,0.1422,"worth, walk, farm, visit, meal, small, bird, child, sunset, gold",children enjoy this place
1190,5.0,0.1501,"worth, walk, farm, visit, meal, small, bird, child, sunset, gold",With the right guide worth a visit.
1191,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Amazing place 
1192,5.0,0.1422,"worth, walk, farm, visit, meal, small, bird, child, sunset, gold",Interesting Hour
1193,5.0,0.1394,"worth, walk, farm, visit, meal, small, bird, child, sunset, gold",Mixed feeling : Exciting but non-ethical
1194,1.0,0.1536,"day, food, trip, guide, quick, spot, real, live, people, feel",Surprisingly great view and food
1195,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Super place!
1196,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",The old town
1197,7.0,0.1422,"view, culture, garden, architecture, cool, setting, service, environment, spectacular, life",Cool
1198,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Old town
1199,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Mombasa Old Town
1200,7.0,0.1422,"view, culture, garden, architecture, cool, setting, service, environment, spectacular, life",Amazing Culture
1201,3.0,0.1422,"view, kid, educational, city, home, cultural, short, magical, full, part",Fun but need improvements
1202,4.0,0.1378,"lunch, family, afternoon, stop, location, history, famous, scenery, collection, shopping",Fun but needs rebubrishment
1203,6.0,0.1422,"experience, tea, amboseli, top, stunning, world, unique, art, story, historical",Good Experience!!
1204,2.0,0.1544,"tour, walk, cheese, time, coffee, set, viewpoint, average, food, half",Great place for corporate events
1205,2.0,0.1394,"tour, walk, cheese, time, coffee, set, viewpoint, average, food, half",Nice setting but could use a few improvements 
1206,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",A nice place to relax in the garden
1207,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",A new place and very good
1208,2.0,0.1422,"tour, walk, cheese, time, coffee, set, viewpoint, average, food, half",A lovely place for a coffee
1209,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Sunday Buffet - stunning!
1210,4.0,0.1394,"lunch, family, afternoon, stop, location, history, famous, scenery, collection, shopping",lunch in peaceful surroundings
1211,3.0,0.1368,"view, kid, educational, city, home, cultural, short, magical, full, part",Nice Garden Dining Experience
1212,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",just ok
1213,3.0,0.1422,"view, kid, educational, city, home, cultural, short, magical, full, part",The Rock of the First WIfe
1214,0.0,0.1378,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Love loved the history
1215,1.0,0.1422,"day, food, trip, guide, quick, spot, real, live, people, feel",THE MIGHTY ROCK
1216,2.0,0.1422,"tour, walk, cheese, time, coffee, set, viewpoint, average, food, half",Fantastic views and fascinating rocks
1217,2.0,0.1394,"tour, walk, cheese, time, coffee, set, viewpoint, average, food, half",Great rock formation
1218,3.0,0.1394,"view, kid, educational, city, home, cultural, short, magical, full, part",Great cultural experience 
1219,0.0,0.1378,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Interesting site and history
